Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-11-27 17:00:00,USA,Tampa Electric Company,US-FLA-TEC,275.64,369.81,27.2,26.7,eia.gov,false,
2024-11-27 18:00:00,USA,Tampa Electric Company,US-FLA-TEC,281.12,377.02,25.38,24.97,eia.gov,false,
2024-11-27 19:00:00,USA,Tampa Electric Company,US-FLA-TEC,282.51,378.83,24.94,24.55,eia.gov,false,
2024-11-27 20:00:00,USA,Tampa Electric Company,US-FLA-TEC,292.82,391.2,22.58,22.07,eia.gov,false,
2024-11-27 21:00:00,USA,Tampa Electric Company,US-FLA-TEC,338.34,447.11,11.24,10.39,eia.gov,false,
2024-11-27 22:00:00,USA,Tampa Electric Company,US-FLA-TEC,375.07,492.88,1.55,0.57,eia.gov,false,
2024-11-27 23:00:00,USA,Tampa Electric Company,US-FLA-TEC,376.21,494.84,0.89,0.1,eia.gov,false,
2024-11-28 00:00:00,USA,Tampa Electric Company,US-FLA-TEC,376.72,495.33,0.89,0.11,eia.gov,false,
2024-11-28 01:00:00,USA,Tampa Electric Company,US-FLA-TEC,376.33,494.98,0.9,0.11,eia.gov,false,
2024-11-28 02:00:00,USA,Tampa Electric Company,US-FLA-TEC,375.81,494.73,0.71,0.1,eia.gov,false,
2024-11-28 03:00:00,USA,Tampa Electric Company,US-FLA-TEC,375.98,495.0,0.64,0.09,eia.gov,false,
2024-11-28 04:00:00,USA,Tampa Electric Company,US-FLA-TEC,373.05,492.56,0.38,0.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-11-28 05:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.0,491.81,0.21,0.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-11-28 06:00:00,USA,Tampa Electric Company,US-FLA-TEC,373.16,492.62,0.43,0.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-11-28 07:00:00,USA,Tampa Electric Company,US-FLA-TEC,373.96,493.39,0.44,0.07,eia.gov,false,
2024-11-28 08:00:00,USA,Tampa Electric Company,US-FLA-TEC,373.74,493.29,0.37,0.07,eia.gov,false,
2024-11-28 09:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.29,493.81,0.39,0.07,eia.gov,false,
2024-11-28 10:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.18,493.64,0.43,0.07,eia.gov,false,
2024-11-28 11:00:00,USA,Tampa Electric Company,US-FLA-TEC,371.57,490.94,0.46,0.07,eia.gov,false,
2024-11-28 12:00:00,USA,Tampa Electric Company,US-FLA-TEC,358.61,474.73,3.86,3.46,eia.gov,false,
2024-11-28 13:00:00,USA,Tampa Electric Company,US-FLA-TEC,306.3,409.16,18.02,17.76,eia.gov,false,
2024-11-28 14:00:00,USA,Tampa Electric Company,US-FLA-TEC,271.51,365.54,27.4,27.17,eia.gov,false,
2024-11-28 15:00:00,USA,Tampa Electric Company,US-FLA-TEC,274.61,369.54,26.46,26.23,eia.gov,false,
2024-11-28 16:00:00,USA,Tampa Electric Company,US-FLA-TEC,283.06,379.28,24.93,24.56,eia.gov,false,
2024-11-28 17:00:00,USA,Tampa Electric Company,US-FLA-TEC,287.33,384.62,23.77,23.38,eia.gov,false,
2024-11-28 18:00:00,USA,Tampa Electric Company,US-FLA-TEC,292.5,391.15,22.33,21.9,eia.gov,false,
2024-11-28 19:00:00,USA,Tampa Electric Company,US-FLA-TEC,294.91,393.9,21.92,21.43,eia.gov,false,
2024-11-28 20:00:00,USA,Tampa Electric Company,US-FLA-TEC,314.89,418.81,16.63,16.03,eia.gov,false,
2024-11-28 21:00:00,USA,Tampa Electric Company,US-FLA-TEC,344.03,454.92,9.13,8.35,eia.gov,false,
2024-11-28 22:00:00,USA,Tampa Electric Company,US-FLA-TEC,375.19,493.07,1.53,0.47,eia.gov,false,
2024-11-28 23:00:00,USA,Tampa Electric Company,US-FLA-TEC,377.3,495.51,1.16,0.13,eia.gov,false,
2024-11-29 00:00:00,USA,Tampa Electric Company,US-FLA-TEC,377.82,495.98,1.18,0.13,eia.gov,false,
2024-11-29 01:00:00,USA,Tampa Electric Company,US-FLA-TEC,375.45,494.12,0.88,0.11,eia.gov,false,
2024-11-29 02:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.94,491.43,0.98,0.12,eia.gov,false,
2024-11-29 03:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.49,493.18,0.89,0.11,eia.gov,false,
2024-11-29 04:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.15,491.14,0.7,0.08,eia.gov,false,
2024-11-29 05:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.32,489.7,0.45,0.07,eia.gov,false,
2024-11-29 06:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.26,489.79,0.33,0.06,eia.gov,false,
2024-11-29 07:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.63,490.13,0.35,0.07,eia.gov,false,
2024-11-29 08:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.3,489.92,0.28,0.05,eia.gov,false,
2024-11-29 09:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.35,489.03,0.25,0.05,eia.gov,false,
2024-11-29 10:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.22,488.76,0.34,0.06,eia.gov,false,
2024-11-29 11:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.41,489.79,0.45,0.06,eia.gov,false,
2024-11-29 12:00:00,USA,Tampa Electric Company,US-FLA-TEC,362.8,479.9,2.82,2.41,eia.gov,false,
2024-11-29 13:00:00,USA,Tampa Electric Company,US-FLA-TEC,345.66,457.86,7.91,7.4,eia.gov,false,
2024-11-29 14:00:00,USA,Tampa Electric Company,US-FLA-TEC,345.61,457.87,7.86,7.37,eia.gov,false,
2024-11-29 15:00:00,USA,Tampa Electric Company,US-FLA-TEC,337.74,448.05,9.91,9.52,eia.gov,false,
2024-11-29 16:00:00,USA,Tampa Electric Company,US-FLA-TEC,337.17,446.27,10.91,10.35,eia.gov,false,
2024-11-29 17:00:00,USA,Tampa Electric Company,US-FLA-TEC,333.98,441.75,12.17,11.47,eia.gov,false,
2024-11-29 18:00:00,USA,Tampa Electric Company,US-FLA-TEC,349.89,461.13,8.33,7.43,eia.gov,false,
2024-11-29 19:00:00,USA,Tampa Electric Company,US-FLA-TEC,358.7,471.7,6.31,5.22,eia.gov,false,
2024-11-29 20:00:00,USA,Tampa Electric Company,US-FLA-TEC,366.92,481.47,4.52,3.24,eia.gov,false,
2024-11-29 21:00:00,USA,Tampa Electric Company,US-FLA-TEC,375.41,492.18,2.14,0.89,eia.gov,false,
2024-11-29 22:00:00,USA,Tampa Electric Company,US-FLA-TEC,376.95,494.73,1.16,0.19,eia.gov,false,
2024-11-29 23:00:00,USA,Tampa Electric Company,US-FLA-TEC,377.47,495.48,0.98,0.11,eia.gov,false,
2024-11-30 00:00:00,USA,Tampa Electric Company,US-FLA-TEC,377.52,495.55,0.96,0.11,eia.gov,false,
2024-11-30 01:00:00,USA,Tampa Electric Company,US-FLA-TEC,376.19,494.65,0.72,0.09,eia.gov,false,
2024-11-30 02:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.33,493.25,0.5,0.07,eia.gov,false,
2024-11-30 03:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.5,493.41,0.49,0.07,eia.gov,false,
2024-11-30 04:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.35,491.72,0.29,0.05,eia.gov,false,
2024-11-30 05:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.79,489.49,0.18,0.03,eia.gov,false,
2024-11-30 06:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.2,489.09,0.1,0.01,eia.gov,false,
2024-11-30 07:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.37,488.5,0.0,0.0,eia.gov,false,
2024-11-30 08:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.47,488.6,0.0,0.0,eia.gov,false,
2024-11-30 09:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.51,488.64,0.0,0.0,eia.gov,false,
