overhead_min,start_ts,source_grid_chosen,policy,total_carbon_kgco2eq,migration_count,dest_grids_visited
45,1580472000,ISNE,2,74.799,19,PGE|IPCO|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|BANC|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|IPCO|PGE
45,1581789600,PGE,2,45.899,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
45,1583107200,PGE,2,58.167,12,BANC|PGE|ISNE|PGE|BANC|ISNE|PGE|BANC|PGE|BANC|PGE|ISNE
45,1584424800,ISNE,2,42.377,0,
45,1585742400,BANC,2,46.508,7,IPCO|BANC|ISNE|BANC|IPCO|BANC|IPCO
45,1587060000,IPCO,2,33.525,3,BANC|IPCO|BANC
45,1588377600,PGE,2,15.006,4,ISNE|IPCO|ISNE|PGE
45,1589695200,PGE,2,7.918,0,
45,1591012800,PGE,2,3.769,0,
45,1592330400,PGE,2,4.402,2,IPCO|PGE
45,1593648000,PGE,2,4.802,0,
45,1594965600,PGE,2,48.429,11,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO
45,1596283200,PGE,2,53.904,8,IPCO|PGE|IPCO|BANC|PGE|IPCO|PGE|IPCO
45,1597600800,PGE,2,70.51,8,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
45,1598918400,PGE,2,72.798,10,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|BANC|ISNE
45,1600236000,ISNE,2,75.294,7,DUK|ISNE|PGE|ISNE|PGE|BANC|ISNE
45,1601553600,ISNE,2,71.073,8,PGE|ISNE|PGE|DUK|ISNE|PGE|ISNE|PGE
45,1602871200,PGE,2,58.877,12,ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE|NYIS|ISNE|PGE|NYIS|PGE
45,1604188800,PGE,2,42.513,4,NWMT|PGE|NWMT|PGE
45,1605506400,ISNE,2,54.997,11,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
45,1606824000,ISNE,2,53.657,8,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE
45,1608141600,PGE,2,39.69,0,
45,1577836800,ISNE,3,59.715,1,PGE
45,1579154400,ISNE,3,51.792,1,PGE
45,1580472000,ISNE,3,46.13,1,PGE
45,1581789600,PGE,3,36.054,0,
45,1583107200,PGE,3,42.213,0,
45,1584424800,ISNE,3,54.912,3,NYIS|ISNE|NYIS
45,1585742400,BANC,3,44.33,0,
45,1587060000,IPCO,3,34.921,2,BANC|CISO
45,1588377600,PGE,3,15.283,0,
45,1589695200,PGE,3,7.918,0,
45,1591012800,PGE,3,3.769,0,
45,1592330400,PGE,3,4.402,2,IPCO|PGE
45,1593648000,PGE,3,4.802,0,
45,1594965600,PGE,3,36.997,2,BANC|PGE
45,1596283200,PGE,3,48.241,3,BANC|PGE|IPCO
45,1597600800,PGE,3,57.441,0,
45,1598918400,PGE,3,56.229,0,
45,1600236000,ISNE,3,70.966,2,PGE|DUK
45,1601553600,ISNE,3,69.304,5,PGE|ISNE|PGE|ISNE|PGE
45,1602871200,PGE,3,48.05,2,NYIS|PGE
45,1604188800,PGE,3,43.967,3,NWMT|PGE|BANC
45,1605506400,ISNE,3,41.036,1,PGE
45,1606824000,ISNE,3,50.735,3,PGE|ISNE|PGE
45,1608141600,PGE,3,39.69,0,
45,1577836800,ISNE,4,48.2,0,
45,1579154400,ISNE,4,52.25,1,PGE
45,1580472000,ISNE,4,46.13,1,PGE
45,1581789600,PGE,4,36.054,0,
45,1583107200,PGE,4,42.213,0,
45,1584424800,ISNE,4,42.377,0,
45,1585742400,BANC,4,44.33,0,
45,1587060000,IPCO,4,33.525,1,BANC
45,1588377600,PGE,4,15.283,0,
45,1589695200,PGE,4,7.918,0,
45,1591012800,PGE,4,3.769,0,
45,1592330400,PGE,4,3.207,0,
45,1593648000,PGE,4,4.802,0,
45,1594965600,PGE,4,33.633,0,
45,1596283200,PGE,4,44.201,0,
45,1597600800,PGE,4,57.441,0,
45,1598918400,PGE,4,56.229,0,
45,1600236000,ISNE,4,62.614,0,
45,1601553600,ISNE,4,58.707,0,
45,1602871200,PGE,4,44.825,0,
45,1604188800,PGE,4,38.972,0,
45,1605506400,ISNE,4,40.635,1,PGE
45,1606824000,ISNE,4,42.761,0,
45,1608141600,PGE,4,39.69,0,
45,1577836800,ISNE,5,63.004,10,BANC|ISNE|PGE|IPCO|PGE|ISNE|PGE|ISNE|PGE|ISNE
45,1579154400,ISNE,5,58.116,6,PGE|ISNE|PGE|ISNE|PGE|ISNE
45,1580472000,ISNE,5,71.387,19,PGE|IPCO|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|BANC|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|IPCO|PGE
45,1581789600,PGE,5,45.221,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
45,1583107200,PGE,5,56.128,12,BANC|PGE|ISNE|PGE|BANC|ISNE|PGE|BANC|PGE|BANC|PGE|ISNE
45,1584424800,ISNE,5,42.377,0,
45,1585742400,BANC,5,44.144,7,IPCO|BANC|ISNE|BANC|IPCO|BANC|IPCO
45,1587060000,IPCO,5,32.608,4,BANC|IPCO|BANC|IPCO
45,1588377600,PGE,5,13.961,4,ISNE|IPCO|ISNE|PGE
45,1589695200,PGE,5,7.918,0,
45,1591012800,PGE,5,3.769,0,
45,1592330400,PGE,5,4.007,2,IPCO|PGE
45,1593648000,PGE,5,4.802,0,
45,1594965600,PGE,5,47.44,11,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO
45,1596283200,PGE,5,52.529,8,IPCO|PGE|IPCO|BANC|PGE|IPCO|PGE|IPCO
45,1597600800,PGE,5,69.643,8,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
45,1598918400,PGE,5,71.961,10,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|BANC|ISNE
45,1600236000,ISNE,5,74.209,7,DUK|ISNE|PGE|ISNE|PGE|BANC|ISNE
45,1601553600,ISNE,5,71.897,9,PGE|ISNE|PGE|DUK|ISNE|PGE|ISNE|PGE|ISNE
45,1602871200,PGE,5,58.222,12,ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE|NYIS|ISNE|PGE|NYIS|PGE
45,1604188800,PGE,5,40.72,4,NWMT|PGE|NWMT|PGE
45,1605506400,ISNE,5,54.074,11,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
45,1606824000,ISNE,5,52.947,8,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE
45,1608141600,PGE,5,39.69,0,
45,1577836800,ISNE,6,48.2,0,
45,1579154400,ISNE,6,51.792,1,PGE
45,1580472000,ISNE,6,46.13,1,PGE
45,1581789600,PGE,6,36.054,0,
45,1583107200,PGE,6,42.213,0,
45,1584424800,ISNE,6,42.377,0,
45,1585742400,BANC,6,44.33,0,
45,1587060000,IPCO,6,33.525,1,BANC
45,1588377600,PGE,6,15.283,0,
45,1589695200,PGE,6,7.918,0,
45,1591012800,PGE,6,3.769,0,
45,1592330400,PGE,6,3.207,0,
45,1593648000,PGE,6,4.802,0,
45,1594965600,PGE,6,33.633,0,
45,1596283200,PGE,6,44.201,0,
45,1597600800,PGE,6,57.441,0,
45,1598918400,PGE,6,56.229,0,
45,1600236000,ISNE,6,62.614,0,
45,1601553600,ISNE,6,58.707,0,
45,1602871200,PGE,6,44.825,0,
45,1604188800,PGE,6,38.972,0,
45,1605506400,ISNE,6,41.036,1,PGE
45,1606824000,ISNE,6,42.761,0,
45,1608141600,PGE,6,39.69,0,
60,1577836800,ISNE,1,48.2,0,
60,1579154400,ISNE,1,53.59,0,
60,1580472000,ISNE,1,56.508,0,
60,1581789600,PGE,1,36.054,0,
60,1583107200,PGE,1,42.213,0,
60,1584424800,ISNE,1,42.377,0,
60,1585742400,BANC,1,44.33,0,
60,1587060000,IPCO,1,64.871,0,
60,1588377600,PGE,1,15.283,0,
60,1589695200,PGE,1,7.918,0,
60,1591012800,PGE,1,3.769,0,
60,1592330400,PGE,1,3.207,0,
60,1593648000,PGE,1,4.802,0,
60,1594965600,PGE,1,33.633,0,
60,1596283200,PGE,1,44.201,0,
60,1597600800,PGE,1,57.441,0,
60,1598918400,PGE,1,56.229,0,
60,1600236000,ISNE,1,62.614,0,
60,1601553600,ISNE,1,58.707,0,
60,1602871200,PGE,1,44.825,0,
60,1604188800,PGE,1,38.972,0,
60,1605506400,ISNE,1,48.474,0,
60,1606824000,ISNE,1,42.761,0,
60,1608141600,PGE,1,39.69,0,
60,1577836800,ISNE,2,68.636,10,BANC|ISNE|PGE|IPCO|PGE|ISNE|PGE|ISNE|PGE|ISNE
60,1579154400,ISNE,2,61.609,6,PGE|ISNE|PGE|ISNE|PGE|ISNE
60,1580472000,ISNE,2,85.841,20,PGE|IPCO|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|BANC|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE
60,1581789600,PGE,2,49.278,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
60,1583107200,PGE,2,65.837,13,BANC|PGE|ISNE|PGE|BANC|ISNE|PGE|BANC|PGE|BANC|PGE|ISNE|PGE
60,1584424800,ISNE,2,42.377,0,
60,1585742400,BANC,2,48.779,7,IPCO|BANC|ISNE|BANC|IPCO|BANC|IPCO
60,1587060000,IPCO,2,34.2,3,BANC|IPCO|BANC
60,1588377600,PGE,2,15.951,4,ISNE|IPCO|ISNE|PGE
60,1589695200,PGE,2,7.918,0,
60,1591012800,PGE,2,3.769,0,
60,1592330400,PGE,2,4.568,2,IPCO|PGE
60,1593648000,PGE,2,4.802,0,
60,1594965600,PGE,2,52.046,11,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO
60,1596283200,PGE,2,57.608,8,IPCO|PGE|IPCO|BANC|PGE|IPCO|PGE|IPCO
60,1597600800,PGE,2,75.387,8,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1598918400,PGE,2,78.07,10,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|BANC|ISNE
60,1600236000,ISNE,2,79.061,7,DUK|ISNE|PGE|ISNE|PGE|BANC|ISNE
60,1601553600,ISNE,2,85.123,12,PGE|ISNE|PGE|DUK|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1602871200,PGE,2,63.897,12,ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE|NYIS|ISNE|PGE|NYIS|PGE
60,1604188800,PGE,2,44.489,4,NWMT|PGE|NWMT|PGE
60,1605506400,ISNE,2,58.869,11,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1606824000,ISNE,2,59.734,9,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1608141600,PGE,2,39.69,0,
60,1577836800,ISNE,3,60.006,1,PGE
60,1579154400,ISNE,3,52.028,1,PGE
60,1580472000,ISNE,3,46.423,1,PGE
60,1581789600,PGE,3,36.054,0,
60,1583107200,PGE,3,42.213,0,
60,1584424800,ISNE,3,55.517,3,NYIS|ISNE|NYIS
60,1585742400,BANC,3,44.33,0,
60,1587060000,IPCO,3,35.143,2,BANC|CISO
60,1588377600,PGE,3,15.283,0,
60,1589695200,PGE,3,7.918,0,
60,1591012800,PGE,3,3.769,0,
60,1592330400,PGE,3,4.568,2,IPCO|PGE
60,1593648000,PGE,3,4.802,0,
60,1594965600,PGE,3,37.478,2,BANC|PGE
60,1596283200,PGE,3,48.916,3,BANC|PGE|IPCO
60,1597600800,PGE,3,57.441,0,
60,1598918400,PGE,3,56.229,0,
60,1600236000,ISNE,3,71.606,2,PGE|DUK
60,1601553600,ISNE,3,72.19,5,PGE|ISNE|PGE|ISNE|PGE
60,1602871200,PGE,3,48.518,2,NYIS|PGE
60,1604188800,PGE,3,44.635,3,NWMT|PGE|BANC
60,1605506400,ISNE,3,41.238,1,PGE
60,1606824000,ISNE,3,51.419,3,PGE|ISNE|PGE
60,1608141600,PGE,3,39.69,0,
60,1577836800,ISNE,4,48.2,0,
60,1579154400,ISNE,4,51.755,1,PGE
60,1580472000,ISNE,4,46.423,1,PGE
60,1581789600,PGE,4,36.054,0,
60,1583107200,PGE,4,42.213,0,
60,1584424800,ISNE,4,42.377,0,
60,1585742400,BANC,4,44.33,0,
60,1587060000,IPCO,4,33.585,1,BANC
60,1588377600,PGE,4,15.283,0,
60,1589695200,PGE,4,7.918,0,
60,1591012800,PGE,4,3.769,0,
60,1592330400,PGE,4,3.207,0,
60,1593648000,PGE,4,4.802,0,
60,1594965600,PGE,4,33.633,0,
60,1596283200,PGE,4,44.201,0,
60,1597600800,PGE,4,57.441,0,
60,1598918400,PGE,4,56.229,0,
60,1600236000,ISNE,4,62.614,0,
60,1601553600,ISNE,4,58.707,0,
60,1602871200,PGE,4,44.825,0,
60,1604188800,PGE,4,38.972,0,
60,1605506400,ISNE,4,41.431,1,PGE
60,1606824000,ISNE,4,42.761,0,
60,1608141600,PGE,4,39.69,0,
60,1577836800,ISNE,5,67.426,10,BANC|ISNE|PGE|IPCO|PGE|ISNE|PGE|ISNE|PGE|ISNE
60,1579154400,ISNE,5,60.807,6,PGE|ISNE|PGE|ISNE|PGE|ISNE
60,1580472000,ISNE,5,81.542,20,PGE|IPCO|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|BANC|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE
60,1581789600,PGE,5,48.521,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
60,1583107200,PGE,5,63.464,13,BANC|PGE|ISNE|PGE|BANC|ISNE|PGE|BANC|PGE|BANC|PGE|ISNE|PGE
60,1584424800,ISNE,5,42.377,0,
60,1585742400,BANC,5,45.99,7,IPCO|BANC|ISNE|BANC|IPCO|BANC|IPCO
60,1587060000,IPCO,5,33.734,4,BANC|IPCO|BANC|IPCO
60,1588377600,PGE,5,14.816,4,ISNE|IPCO|ISNE|PGE
60,1589695200,PGE,5,7.918,0,
60,1591012800,PGE,5,3.769,0,
60,1592330400,PGE,5,4.091,2,IPCO|PGE
60,1593648000,PGE,5,4.802,0,
60,1594965600,PGE,5,50.91,11,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO
60,1596283200,PGE,5,56.03,8,IPCO|PGE|IPCO|BANC|PGE|IPCO|PGE|IPCO
60,1597600800,PGE,5,74.384,8,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1598918400,PGE,5,77.107,10,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|BANC|ISNE
60,1600236000,ISNE,5,77.83,7,DUK|ISNE|PGE|ISNE|PGE|BANC|ISNE
60,1601553600,ISNE,5,83.518,12,PGE|ISNE|PGE|DUK|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1602871200,PGE,5,63.156,12,ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE|NYIS|ISNE|PGE|NYIS|PGE
60,1604188800,PGE,5,42.419,4,NWMT|PGE|NWMT|PGE
60,1605506400,ISNE,5,57.831,11,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1606824000,ISNE,5,58.813,9,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
60,1608141600,PGE,5,39.69,0,
60,1577836800,ISNE,6,48.2,0,
60,1579154400,ISNE,6,52.028,1,PGE
60,1580472000,ISNE,6,46.423,1,PGE
60,1581789600,PGE,6,36.054,0,
60,1583107200,PGE,6,42.213,0,
60,1584424800,ISNE,6,42.377,0,
60,1585742400,BANC,6,44.33,0,
60,1587060000,IPCO,6,33.585,1,BANC
60,1588377600,PGE,6,15.283,0,
60,1589695200,PGE,6,7.918,0,
60,1591012800,PGE,6,3.769,0,
60,1592330400,PGE,6,3.207,0,
60,1593648000,PGE,6,4.802,0,
60,1594965600,PGE,6,33.633,0,
60,1596283200,PGE,6,44.201,0,
60,1597600800,PGE,6,57.441,0,
60,1598918400,PGE,6,56.229,0,
60,1600236000,ISNE,6,62.614,0,
60,1601553600,ISNE,6,58.707,0,
60,1602871200,PGE,6,44.825,0,
60,1604188800,PGE,6,38.972,0,
60,1605506400,ISNE,6,41.238,1,PGE
60,1606824000,ISNE,6,42.761,0,
60,1608141600,PGE,6,39.69,0,
90,1577836800,ISNE,1,48.2,0,
90,1579154400,ISNE,1,53.59,0,
90,1580472000,ISNE,1,56.508,0,
90,1581789600,PGE,1,36.054,0,
90,1583107200,PGE,1,42.213,0,
90,1584424800,ISNE,1,42.377,0,
90,1585742400,BANC,1,44.33,0,
90,1587060000,IPCO,1,64.871,0,
90,1588377600,PGE,1,15.283,0,
90,1589695200,PGE,1,7.918,0,
90,1591012800,PGE,1,3.769,0,
90,1592330400,PGE,1,3.207,0,
90,1593648000,PGE,1,4.802,0,
90,1594965600,PGE,1,33.633,0,
90,1596283200,PGE,1,44.201,0,
90,1597600800,PGE,1,57.441,0,
90,1598918400,PGE,1,56.229,0,
90,1600236000,ISNE,1,62.614,0,
90,1601553600,ISNE,1,58.707,0,
90,1602871200,PGE,1,44.825,0,
90,1604188800,PGE,1,38.972,0,
90,1605506400,ISNE,1,48.474,0,
90,1606824000,ISNE,1,42.761,0,
90,1608141600,PGE,1,39.69,0,
90,1577836800,ISNE,2,79.276,9,BANC|ISNE|PGE|IPCO|ISNE|PGE|ISNE|PGE|ISNE
90,1579154400,ISNE,2,72.257,7,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1580472000,ISNE,2,104.097,19,PGE|IPCO|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|BANC|PGE|ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE|PGE
90,1581789600,PGE,2,59.664,9,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE|ISNE
90,1583107200,PGE,2,78.249,13,BANC|PGE|ISNE|PGE|BANC|ISNE|PGE|BANC|PGE|BANC|PGE|ISNE|PGE
90,1584424800,ISNE,2,42.377,0,
90,1585742400,BANC,2,54.921,7,IPCO|BANC|ISNE|BANC|IPCO|BANC|IPCO
90,1587060000,IPCO,2,37.91,4,BANC|IPCO|BANC|IPCO
90,1588377600,PGE,2,16.477,3,ISNE|IPCO|PGE
90,1589695200,PGE,2,7.918,0,
90,1591012800,PGE,2,3.769,0,
90,1592330400,PGE,2,6.247,2,IPCO|PGE
90,1593648000,PGE,2,4.802,0,
90,1594965600,PGE,2,77.69,16,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE
90,1596283200,PGE,2,74.805,10,IPCO|PGE|BANC|PGE|IPCO|PGE|IPCO|PGE|IPCO|BANC
90,1597600800,PGE,2,77.567,6,ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1598918400,PGE,2,90.736,10,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|BANC|ISNE
90,1600236000,ISNE,2,93.202,8,DUK|ISNE|PGE|ISNE|PGE|BANC|ISNE|PGE
90,1601553600,ISNE,2,92.336,10,PGE|ISNE|PGE|DUK|ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1602871200,PGE,2,75.343,12,ISNE|PGE|ISNE|PGE|ISNE|NYIS|ISNE|PGE|NYIS|PGE|ISNE|PGE
90,1604188800,PGE,2,48.315,4,NWMT|PGE|NWMT|PGE
90,1605506400,ISNE,2,63.639,9,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1606824000,ISNE,2,72.154,10,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE
90,1608141600,PGE,2,39.69,0,
90,1577836800,ISNE,3,61.592,1,PGE
90,1579154400,ISNE,3,53.647,1,PGE
90,1580472000,ISNE,3,48.045,1,PGE
90,1581789600,PGE,3,36.054,0,
90,1583107200,PGE,3,42.213,0,
90,1584424800,ISNE,3,59.183,3,NYIS|ISNE|NYIS
90,1585742400,BANC,3,44.33,0,
90,1587060000,IPCO,3,36.35,2,BANC|CISO
90,1588377600,PGE,3,15.283,0,
90,1589695200,PGE,3,7.918,0,
90,1591012800,PGE,3,3.769,0,
90,1592330400,PGE,3,6.247,2,IPCO|PGE
90,1593648000,PGE,3,4.802,0,
90,1594965600,PGE,3,42.323,3,BANC|PGE|IPCO
90,1596283200,PGE,3,51.465,3,BANC|PGE|IPCO
90,1597600800,PGE,3,57.441,0,
90,1598918400,PGE,3,56.229,0,
90,1600236000,ISNE,3,74.392,2,PGE|DUK
90,1601553600,ISNE,3,70.995,3,PGE|ISNE|PGE
90,1602871200,PGE,3,50.275,2,NYIS|PGE
90,1604188800,PGE,3,50.335,4,NWMT|PGE|BANC|PGE
90,1605506400,ISNE,3,42.488,1,PGE
90,1606824000,ISNE,3,55.088,3,PGE|ISNE|PGE
90,1608141600,PGE,3,39.69,0,
90,1577836800,ISNE,4,48.2,0,
90,1579154400,ISNE,4,53.59,0,
90,1580472000,ISNE,4,48.045,1,PGE
90,1581789600,PGE,4,36.054,0,
90,1583107200,PGE,4,42.213,0,
90,1584424800,ISNE,4,42.377,0,
90,1585742400,BANC,4,44.33,0,
90,1587060000,IPCO,4,34.303,1,BANC
90,1588377600,PGE,4,15.283,0,
90,1589695200,PGE,4,7.918,0,
90,1591012800,PGE,4,3.769,0,
90,1592330400,PGE,4,3.207,0,
90,1593648000,PGE,4,4.802,0,
90,1594965600,PGE,4,33.633,0,
90,1596283200,PGE,4,44.201,0,
90,1597600800,PGE,4,57.441,0,
90,1598918400,PGE,4,56.229,0,
90,1600236000,ISNE,4,62.614,0,
90,1601553600,ISNE,4,58.707,0,
90,1602871200,PGE,4,44.825,0,
90,1604188800,PGE,4,38.972,0,
90,1605506400,ISNE,4,44.506,1,PGE
90,1606824000,ISNE,4,42.761,0,
90,1608141600,PGE,4,39.69,0,
90,1577836800,ISNE,5,79.688,10,BANC|ISNE|PGE|IPCO|ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1579154400,ISNE,5,70.881,7,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1580472000,ISNE,5,99.6,19,PGE|IPCO|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|BANC|PGE|ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE|PGE
90,1581789600,PGE,5,58.617,9,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE|ISNE
90,1583107200,PGE,5,75.123,13,BANC|PGE|ISNE|PGE|BANC|ISNE|PGE|BANC|PGE|BANC|PGE|ISNE|PGE
90,1584424800,ISNE,5,42.377,0,
90,1585742400,BANC,5,51.283,7,IPCO|BANC|ISNE|BANC|IPCO|BANC|IPCO
90,1587060000,IPCO,5,35.719,4,BANC|IPCO|BANC|IPCO
90,1588377600,PGE,5,15.848,3,ISNE|IPCO|PGE
90,1589695200,PGE,5,7.918,0,
90,1591012800,PGE,5,3.769,0,
90,1592330400,PGE,5,4.96,2,IPCO|PGE
90,1593648000,PGE,5,4.802,0,
90,1594965600,PGE,5,75.263,16,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE
90,1596283200,PGE,5,72.708,10,IPCO|PGE|BANC|PGE|IPCO|PGE|IPCO|PGE|IPCO|BANC
90,1597600800,PGE,5,76.486,6,ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1598918400,PGE,5,89.589,10,ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|BANC|ISNE
90,1600236000,ISNE,5,96.955,9,DUK|ISNE|PGE|ISNE|PGE|BANC|ISNE|PGE|ISNE
90,1601553600,ISNE,5,94.025,11,PGE|ISNE|PGE|DUK|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE
90,1602871200,PGE,5,74.408,12,ISNE|PGE|ISNE|PGE|ISNE|NYIS|ISNE|PGE|NYIS|PGE|ISNE|PGE
90,1604188800,PGE,5,45.69,4,NWMT|PGE|NWMT|PGE
90,1605506400,ISNE,5,62.618,9,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
90,1606824000,ISNE,5,71.037,10,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE
90,1608141600,PGE,5,39.69,0,
90,1577836800,ISNE,6,48.2,0,
90,1579154400,ISNE,6,53.647,1,PGE
90,1580472000,ISNE,6,48.045,1,PGE
90,1581789600,PGE,6,36.054,0,
90,1583107200,PGE,6,42.213,0,
90,1584424800,ISNE,6,42.377,0,
90,1585742400,BANC,6,44.33,0,
90,1587060000,IPCO,6,34.303,1,BANC
90,1588377600,PGE,6,15.283,0,
90,1589695200,PGE,6,7.918,0,
90,1591012800,PGE,6,3.769,0,
90,1592330400,PGE,6,3.207,0,
90,1593648000,PGE,6,4.802,0,
90,1594965600,PGE,6,33.633,0,
90,1596283200,PGE,6,44.201,0,
90,1597600800,PGE,6,57.441,0,
90,1598918400,PGE,6,56.229,0,
90,1600236000,ISNE,6,62.614,0,
90,1601553600,ISNE,6,58.707,0,
90,1602871200,PGE,6,44.825,0,
90,1604188800,PGE,6,38.972,0,
90,1605506400,ISNE,6,42.488,1,PGE
90,1606824000,ISNE,6,42.761,0,
90,1608141600,PGE,6,39.69,0,
120,1577836800,ISNE,1,48.2,0,
120,1579154400,ISNE,1,53.59,0,
120,1580472000,ISNE,1,56.508,0,
120,1581789600,PGE,1,36.054,0,
120,1583107200,PGE,1,42.213,0,
120,1584424800,ISNE,1,42.377,0,
120,1585742400,BANC,1,44.33,0,
120,1587060000,IPCO,1,64.871,0,
120,1588377600,PGE,1,15.283,0,
120,1589695200,PGE,1,7.918,0,
120,1591012800,PGE,1,3.769,0,
120,1592330400,PGE,1,3.207,0,
120,1593648000,PGE,1,4.802,0,
120,1594965600,PGE,1,33.633,0,
120,1596283200,PGE,1,44.201,0,
120,1597600800,PGE,1,57.441,0,
120,1598918400,PGE,1,56.229,0,
120,1600236000,ISNE,1,62.614,0,
120,1601553600,ISNE,1,58.707,0,
120,1602871200,PGE,1,44.825,0,
120,1604188800,PGE,1,38.972,0,
120,1605506400,ISNE,1,48.474,0,
120,1606824000,ISNE,1,42.761,0,
120,1608141600,PGE,1,39.69,0,
120,1577836800,ISNE,2,94.067,10,BANC|ISNE|PGE|IPCO|ISNE|PGE|ISNE|PGE|ISNE|PGE
120,1579154400,ISNE,2,78.956,7,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
120,1580472000,ISNE,2,135.954,23,PGE|IPCO|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|BANC|PGE|ISNE|PGE|ISNE|PGE|IPCO|PGE|ISNE|PGE|IPCO|PGE|ISNE|PGE
120,1581789600,PGE,2,72.124,10,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE|ISNE|PGE
120,1583107200,PGE,2,101.449,16,BANC|PGE|ISNE|PGE|BANC|ISNE|PGE|BANC|PGE|BANC|PGE|ISNE|PGE|ISNE|BANC|ISNE
120,1584424800,ISNE,2,42.377,0,
120,1585742400,BANC,2,66.173,8,IPCO|BANC|ISNE|BANC|IPCO|BANC|IPCO|BANC
120,1587060000,IPCO,2,40.295,4,BANC|IPCO|BANC|IPCO
120,1588377600,PGE,2,17.809,3,ISNE|IPCO|PGE
