sim_time,sim_datetime,region,intensity_gco2kwh,cumulative_carbon_gco2,migrations_so_far,active_pod
1609765200,2021-01-04 13:00,NE,228.4,16983.4,8,carbon-pod-8
1609768800,2021-01-04 14:00,NE,230.0,17213.4,8,carbon-pod-8
1609772400,2021-01-04 15:00,CENT,216.3,17429.7,9,carbon-pod-9
1609776000,2021-01-04 16:00,CENT,229.5,17659.2,9,carbon-pod-9
1609779600,2021-01-04 17:00,CENT,231.1,17890.3,9,carbon-pod-9
1609783200,2021-01-04 18:00,CENT,235.2,18125.5,9,carbon-pod-9
1609786800,2021-01-04 19:00,CENT,235.2,18360.7,9,carbon-pod-9
1609790400,2021-01-04 20:00,CENT,235.2,18595.9,9,carbon-pod-9
1609794000,2021-01-04 21:00,CENT,318.3,18914.2,9,carbon-pod-9
1609797600,2021-01-04 22:00,CENT,336.1,19250.3,9,carbon-pod-9
1609801200,2021-01-04 23:00,CENT,343.3,19593.6,9,carbon-pod-9
1609804800,2021-01-05 00:00,CENT,351.1,19944.7,9,carbon-pod-9
1609808400,2021-01-05 01:00,CENT,354.7,20299.4,9,carbon-pod-9
1609812000,2021-01-05 02:00,NE,214.5,20513.9,10,carbon-pod-10
1609815600,2021-01-05 03:00,NE,197.6,20711.5,10,carbon-pod-10
1609819200,2021-01-05 04:00,NE,187.9,20899.4,10,carbon-pod-10
1609822800,2021-01-05 05:00,NE,181.0,21080.4,10,carbon-pod-10
1609826400,2021-01-05 06:00,NE,177.7,21258.1,10,carbon-pod-10
1609830000,2021-01-05 07:00,NE,173.4,21431.5,10,carbon-pod-10
1609833600,2021-01-05 08:00,NE,173.8,21605.3,10,carbon-pod-10
1609837200,2021-01-05 09:00,NE,182.6,21787.9,10,carbon-pod-10
1609840800,2021-01-05 10:00,NE,191.7,21979.6,10,carbon-pod-10
1609844400,2021-01-05 11:00,NE,202.4,22182.0,10,carbon-pod-10
1609848000,2021-01-05 12:00,NE,213.3,22395.3,10,carbon-pod-10
1609851600,2021-01-05 13:00,NE,221.2,22616.5,10,carbon-pod-10
1609855200,2021-01-05 14:00,NE,225.1,22841.6,10,carbon-pod-10
1609858800,2021-01-05 15:00,NE,229.5,23071.1,10,carbon-pod-10
1609862400,2021-01-05 16:00,NE,220.9,23292.0,10,carbon-pod-10
1609866000,2021-01-05 17:00,NE,217.6,23509.6,10,carbon-pod-10
1609869600,2021-01-05 18:00,NE,215.2,23724.8,10,carbon-pod-10
1609873200,2021-01-05 19:00,NE,217.7,23942.5,10,carbon-pod-10
1609876800,2021-01-05 20:00,NE,219.9,24162.4,10,carbon-pod-10
1609880400,2021-01-05 21:00,NE,218.9,24381.3,10,carbon-pod-10
1609884000,2021-01-05 22:00,NE,213.4,24594.7,10,carbon-pod-10
1609887600,2021-01-05 23:00,NE,213.6,24808.3,10,carbon-pod-10
1609891200,2021-01-06 00:00,NE,220.0,25028.3,10,carbon-pod-10
1609894800,2021-01-06 01:00,NE,214.2,25242.5,10,carbon-pod-10
1609898400,2021-01-06 02:00,NE,202.7,25445.2,10,carbon-pod-10
1609902000,2021-01-06 03:00,NE,187.6,25632.8,10,carbon-pod-10
1609905600,2021-01-06 04:00,NE,168.6,25801.4,10,carbon-pod-10
1609909200,2021-01-06 05:00,NE,160.1,25961.5,10,carbon-pod-10
1609912800,2021-01-06 06:00,NE,163.5,26125.0,10,carbon-pod-10
1609916400,2021-01-06 07:00,NE,159.6,26284.6,10,carbon-pod-10
1609920000,2021-01-06 08:00,NE,154.1,26438.7,10,carbon-pod-10
1609923600,2021-01-06 09:00,NE,160.9,26599.6,10,carbon-pod-10
1609927200,2021-01-06 10:00,NE,173.4,26773.0,10,carbon-pod-10
1609930800,2021-01-06 11:00,NE,195.8,26968.8,10,carbon-pod-10
1609934400,2021-01-06 12:00,NE,205.2,27174.0,10,carbon-pod-10
1609938000,2021-01-06 13:00,NE,208.7,27382.7,10,carbon-pod-10
1609941600,2021-01-06 14:00,NE,206.0,27588.7,10,carbon-pod-10
1609945200,2021-01-06 15:00,NE,201.1,27789.8,10,carbon-pod-10
1609948800,2021-01-06 16:00,NE,194.3,27984.1,10,carbon-pod-10
1609952400,2021-01-06 17:00,NE,185.1,28169.2,10,carbon-pod-10
1609956000,2021-01-06 18:00,NE,184.8,28354.0,10,carbon-pod-10
1609959600,2021-01-06 19:00,NE,185.1,28539.1,10,carbon-pod-10
1609963200,2021-01-06 20:00,NE,189.1,28728.2,10,carbon-pod-10
1609966800,2021-01-06 21:00,NE,182.9,28911.1,10,carbon-pod-10
1609970400,2021-01-06 22:00,NE,184.6,29095.7,10,carbon-pod-10
1609974000,2021-01-06 23:00,NE,185.3,29281.0,10,carbon-pod-10
1609977600,2021-01-07 00:00,NE,190.9,29471.9,10,carbon-pod-10
1609981200,2021-01-07 01:00,NE,188.8,29660.7,10,carbon-pod-10
1609984800,2021-01-07 02:00,NE,178.2,29838.9,10,carbon-pod-10
1609988400,2021-01-07 03:00,NE,164.8,30003.7,10,carbon-pod-10
1609992000,2021-01-07 04:00,NE,153.5,30157.2,10,carbon-pod-10
1609995600,2021-01-07 05:00,NE,141.4,30298.6,10,carbon-pod-10
1609999200,2021-01-07 06:00,NE,138.6,30437.2,10,carbon-pod-10
1610002800,2021-01-07 07:00,NE,135.2,30572.4,10,carbon-pod-10
1610006400,2021-01-07 08:00,NE,132.8,30705.2,10,carbon-pod-10
1610010000,2021-01-07 09:00,NE,137.4,30842.6,10,carbon-pod-10
1610013600,2021-01-07 10:00,NE,149.4,30992.0,10,carbon-pod-10
1610017200,2021-01-07 11:00,NE,166.6,31158.6,10,carbon-pod-10
1610020800,2021-01-07 12:00,NE,177.2,31335.8,10,carbon-pod-10
1610024400,2021-01-07 13:00,NE,178.9,31514.7,10,carbon-pod-10
1610028000,2021-01-07 14:00,NE,182.2,31696.9,10,carbon-pod-10
1610031600,2021-01-07 15:00,NE,181.2,31878.1,10,carbon-pod-10
1610035200,2021-01-07 16:00,NE,179.1,32057.2,10,carbon-pod-10
1610038800,2021-01-07 17:00,NE,173.2,32230.4,10,carbon-pod-10
1610042400,2021-01-07 18:00,NE,169.6,32400.0,10,carbon-pod-10
1610046000,2021-01-07 19:00,NE,174.6,32574.6,10,carbon-pod-10
1610049600,2021-01-07 20:00,NE,180.9,32755.5,10,carbon-pod-10
1610053200,2021-01-07 21:00,NE,180.7,32936.2,10,carbon-pod-10
1610056800,2021-01-07 22:00,NE,179.6,33115.8,10,carbon-pod-10
1610060400,2021-01-07 23:00,NE,179.7,33295.5,10,carbon-pod-10
1610064000,2021-01-08 00:00,NE,188.1,33483.6,10,carbon-pod-10
1610067600,2021-01-08 01:00,NE,188.9,33672.5,10,carbon-pod-10
1610071200,2021-01-08 02:00,NE,179.4,33851.9,10,carbon-pod-10
1610074800,2021-01-08 03:00,NE,163.5,34015.4,10,carbon-pod-10
1610078400,2021-01-08 04:00,NE,155.5,34170.9,10,carbon-pod-10
1610082000,2021-01-08 05:00,NE,149.1,34320.0,10,carbon-pod-10
1610085600,2021-01-08 06:00,NE,148.8,34468.8,10,carbon-pod-10
1610089200,2021-01-08 07:00,NE,146.2,34615.0,10,carbon-pod-10
1610092800,2021-01-08 08:00,NE,147.3,34762.3,10,carbon-pod-10
1610096400,2021-01-08 09:00,NE,151.1,34913.4,10,carbon-pod-10
1610100000,2021-01-08 10:00,NE,162.0,35075.4,10,carbon-pod-10
1610103600,2021-01-08 11:00,NE,178.4,35253.8,10,carbon-pod-10
1610107200,2021-01-08 12:00,NE,191.1,35444.9,10,carbon-pod-10
1610110800,2021-01-08 13:00,NE,194.2,35639.1,10,carbon-pod-10
1610114400,2021-01-08 14:00,NE,190.2,35829.3,10,carbon-pod-10
1610118000,2021-01-08 15:00,NE,186.5,36015.8,10,carbon-pod-10
1610121600,2021-01-08 16:00,NE,181.3,36197.1,10,carbon-pod-10
1610125200,2021-01-08 17:00,NE,181.0,36378.1,10,carbon-pod-10
1610128800,2021-01-08 18:00,NE,179.6,36557.7,10,carbon-pod-10
1610132400,2021-01-08 19:00,NE,185.2,36742.9,10,carbon-pod-10
1610136000,2021-01-08 20:00,NE,193.7,36936.6,10,carbon-pod-10
1610139600,2021-01-08 21:00,NE,202.2,37138.8,10,carbon-pod-10
1610143200,2021-01-08 22:00,NE,201.5,37340.3,10,carbon-pod-10
1610146800,2021-01-08 23:00,NE,201.4,37541.7,10,carbon-pod-10
1610150400,2021-01-09 00:00,NE,207.4,37749.1,10,carbon-pod-10
1610154000,2021-01-09 01:00,NE,203.4,37952.5,10,carbon-pod-10
1610157600,2021-01-09 02:00,NE,194.8,38147.3,10,carbon-pod-10
1610161200,2021-01-09 03:00,NE,185.1,38332.4,10,carbon-pod-10
1610164800,2021-01-09 04:00,NE,176.8,38509.2,10,carbon-pod-10
1610168400,2021-01-09 05:00,NE,169.6,38678.8,10,carbon-pod-10
1610172000,2021-01-09 06:00,NE,163.3,38842.1,10,carbon-pod-10
1610175600,2021-01-09 07:00,NE,153.3,38995.4,10,carbon-pod-10
1610179200,2021-01-09 08:00,NE,148.3,39143.7,10,carbon-pod-10
1610182800,2021-01-09 09:00,NE,152.6,39296.3,10,carbon-pod-10
1610186400,2021-01-09 10:00,NE,161.1,39457.4,10,carbon-pod-10
1610190000,2021-01-09 11:00,NE,177.0,39634.4,10,carbon-pod-10
1610193600,2021-01-09 12:00,NE,188.8,39823.2,10,carbon-pod-10
1610197200,2021-01-09 13:00,NE,188.2,40011.4,10,carbon-pod-10
1610200800,2021-01-09 14:00,NE,189.8,40201.2,10,carbon-pod-10
1610204400,2021-01-09 15:00,NE,184.1,40385.3,10,carbon-pod-10
1610208000,2021-01-09 16:00,NE,179.8,40565.1,10,carbon-pod-10
1610211600,2021-01-09 17:00,NE,176.1,40741.2,10,carbon-pod-10
1610215200,2021-01-09 18:00,NE,172.7,40913.9,10,carbon-pod-10
1610218800,2021-01-09 19:00,NE,178.9,41092.8,10,carbon-pod-10
1610222400,2021-01-09 20:00,NE,190.4,41283.2,10,carbon-pod-10
1610226000,2021-01-09 21:00,NE,194.4,41477.6,10,carbon-pod-10
1610229600,2021-01-09 22:00,NE,190.3,41667.9,10,carbon-pod-10
1610233200,2021-01-09 23:00,NE,190.4,41858.3,10,carbon-pod-10
1610236800,2021-01-10 00:00,NE,192.3,42050.6,10,carbon-pod-10
1610240400,2021-01-10 01:00,NE,193.2,42243.8,10,carbon-pod-10
1610244000,2021-01-10 02:00,NE,187.8,42431.6,10,carbon-pod-10
1610247600,2021-01-10 03:00,NE,177.9,42609.5,10,carbon-pod-10
1610251200,2021-01-10 04:00,NE,163.7,42773.2,10,carbon-pod-10
1610254800,2021-01-10 05:00,NE,152.6,42925.8,10,carbon-pod-10
1610258400,2021-01-10 06:00,NE,142.1,43067.9,10,carbon-pod-10
1610262000,2021-01-10 07:00,NE,141.9,43209.8,10,carbon-pod-10
1610265600,2021-01-10 08:00,NE,134.9,43344.7,10,carbon-pod-10
1610269200,2021-01-10 09:00,NE,138.0,43482.7,10,carbon-pod-10
1610272800,2021-01-10 10:00,NE,144.0,43626.7,10,carbon-pod-10
1610276400,2021-01-10 11:00,NE,156.3,43783.0,10,carbon-pod-10
1610280000,2021-01-10 12:00,NE,163.8,43946.8,10,carbon-pod-10
1610283600,2021-01-10 13:00,NE,167.2,44114.0,10,carbon-pod-10
1610287200,2021-01-10 14:00,NE,162.2,44276.2,10,carbon-pod-10
1610290800,2021-01-10 15:00,NE,157.7,44433.9,10,carbon-pod-10
1610294400,2021-01-10 16:00,NE,158.0,44591.9,10,carbon-pod-10
1610298000,2021-01-10 17:00,NE,164.4,44756.3,10,carbon-pod-10
1610301600,2021-01-10 18:00,NE,169.6,44925.9,10,carbon-pod-10
1610305200,2021-01-10 19:00,CENT,383.0,45308.9,11,carbon-pod-11
1610308800,2021-01-10 20:00,CENT,382.3,45691.2,11,carbon-pod-11
1610312400,2021-01-10 21:00,NE,197.9,45889.1,12,carbon-pod-12
1610316000,2021-01-10 22:00,NE,191.3,46080.4,12,carbon-pod-12
1610319600,2021-01-10 23:00,NE,197.2,46277.6,12,carbon-pod-12
1610323200,2021-01-11 00:00,NE,202.2,46479.8,12,carbon-pod-12
1610326800,2021-01-11 01:00,NE,200.8,46680.6,12,carbon-pod-12
1610330400,2021-01-11 02:00,NE,199.3,46879.9,12,carbon-pod-12
1610334000,2021-01-11 03:00,CENT,355.8,47235.7,13,carbon-pod-13
1610337600,2021-01-11 04:00,CENT,355.2,47590.9,13,carbon-pod-13
1610341200,2021-01-11 05:00,CENT,355.7,47946.6,13,carbon-pod-13
1610344800,2021-01-11 06:00,NE,165.5,48112.1,14,carbon-pod-14
1610348400,2021-01-11 07:00,NE,167.7,48279.8,14,carbon-pod-14
1610352000,2021-01-11 08:00,NE,172.6,48452.4,14,carbon-pod-14
1610355600,2021-01-11 09:00,NE,176.5,48628.9,14,carbon-pod-14
1610359200,2021-01-11 10:00,NE,188.1,48817.0,14,carbon-pod-14
1610362800,2021-01-11 11:00,NE,199.9,49016.9,14,carbon-pod-14
1610366400,2021-01-11 12:00,NE,208.5,49225.4,14,carbon-pod-14
1610370000,2021-01-11 13:00,NE,208.3,49433.7,14,carbon-pod-14
1610373600,2021-01-11 14:00,NE,210.2,49643.9,14,carbon-pod-14
1610377200,2021-01-11 15:00,NE,211.5,49855.4,14,carbon-pod-14
1610380800,2021-01-11 16:00,CENT,332.5,50187.9,15,carbon-pod-15
1610384400,2021-01-11 17:00,CENT,334.6,50522.5,15,carbon-pod-15
1610388000,2021-01-11 18:00,CENT,327.6,50850.1,15,carbon-pod-15
1610391600,2021-01-11 19:00,CENT,325.3,51175.4,15,carbon-pod-15
1610395200,2021-01-11 20:00,CENT,328.5,51503.9,15,carbon-pod-15
1610398800,2021-01-11 21:00,CENT,334.4,51838.3,15,carbon-pod-15
1610402400,2021-01-11 22:00,CENT,344.2,52182.5,15,carbon-pod-15
1610406000,2021-01-11 23:00,CENT,348.4,52530.9,15,carbon-pod-15
1610409600,2021-01-12 00:00,CENT,325.3,52856.2,15,carbon-pod-15
1610413200,2021-01-12 01:00,CENT,302.7,53158.9,15,carbon-pod-15
1610416800,2021-01-12 02:00,CENT,275.1,53434.0,15,carbon-pod-15
1610420400,2021-01-12 03:00,CENT,260.2,53694.2,15,carbon-pod-15
1610424000,2021-01-12 04:00,CENT,257.3,53951.5,15,carbon-pod-15
1610427600,2021-01-12 05:00,CENT,255.2,54206.7,15,carbon-pod-15
1610431200,2021-01-12 06:00,CENT,252.0,54458.7,15,carbon-pod-15
1610434800,2021-01-12 07:00,CENT,257.4,54716.1,15,carbon-pod-15
1610438400,2021-01-12 08:00,CENT,271.3,54987.4,15,carbon-pod-15
1610442000,2021-01-12 09:00,CENT,287.8,55275.2,15,carbon-pod-15
1610445600,2021-01-12 10:00,CENT,302.5,55577.7,15,carbon-pod-15
1610449200,2021-01-12 11:00,CENT,306.2,55883.9,15,carbon-pod-15
1610452800,2021-01-12 12:00,CENT,304.1,56188.0,15,carbon-pod-15
1610456400,2021-01-12 13:00,NE,212.2,56400.2,16,carbon-pod-16
1610460000,2021-01-12 14:00,NE,210.9,56611.1,16,carbon-pod-16
1610463600,2021-01-12 15:00,NE,204.9,56816.0,16,carbon-pod-16
1610467200,2021-01-12 16:00,NE,200.1,57016.1,16,carbon-pod-16
1610470800,2021-01-12 17:00,CENT,351.6,57367.7,17,carbon-pod-17
1610474400,2021-01-12 18:00,CENT,351.2,57718.9,17,carbon-pod-17
1610478000,2021-01-12 19:00,CENT,352.0,58070.9,17,carbon-pod-17
1610481600,2021-01-12 20:00,NE,206.7,58277.6,18,carbon-pod-18
1610485200,2021-01-12 21:00,NE,208.5,58486.1,18,carbon-pod-18
1610488800,2021-01-12 22:00,NE,210.6,58696.7,18,carbon-pod-18
1610492400,2021-01-12 23:00,NE,215.4,58912.1,18,carbon-pod-18
1610496000,2021-01-13 00:00,NE,217.9,59130.0,18,carbon-pod-18
1610499600,2021-01-13 01:00,NE,211.8,59341.8,18,carbon-pod-18
1610503200,2021-01-13 02:00,NE,204.6,59546.4,18,carbon-pod-18
1610506800,2021-01-13 03:00,NE,193.9,59740.3,18,carbon-pod-18
1610510400,2021-01-13 04:00,NE,174.8,59915.1,18,carbon-pod-18
1610514000,2021-01-13 05:00,NE,162.4,60077.5,18,carbon-pod-18
1610517600,2021-01-13 06:00,NE,160.4,60237.9,18,carbon-pod-18
1610521200,2021-01-13 07:00,NE,159.4,60397.3,18,carbon-pod-18
1610524800,2021-01-13 08:00,NE,161.3,60558.6,18,carbon-pod-18
1610528400,2021-01-13 09:00,NE,164.2,60722.8,18,carbon-pod-18
1610532000,2021-01-13 10:00,NE,173.6,60896.4,18,carbon-pod-18
1610535600,2021-01-13 11:00,NE,187.5,61083.9,18,carbon-pod-18
1610539200,2021-01-13 12:00,NE,193.4,61277.3,18,carbon-pod-18
1610542800,2021-01-13 13:00,NE,214.6,61491.9,18,carbon-pod-18
1610546400,2021-01-13 14:00,NE,217.2,61709.1,18,carbon-pod-18
1610550000,2021-01-13 15:00,NE,226.3,61935.4,18,carbon-pod-18
1610553600,2021-01-13 16:00,NE,224.4,62159.8,18,carbon-pod-18
1610557200,2021-01-13 17:00,NE,224.4,62384.2,18,carbon-pod-18
1610560800,2021-01-13 18:00,NE,218.0,62602.2,18,carbon-pod-18
1610564400,2021-01-13 19:00,NE,210.1,62812.3,18,carbon-pod-18
1610568000,2021-01-13 20:00,NE,210.3,63022.6,18,carbon-pod-18
1610571600,2021-01-13 21:00,NE,210.9,63233.5,18,carbon-pod-18
1610575200,2021-01-13 22:00,NE,207.2,63440.7,18,carbon-pod-18
1610578800,2021-01-13 23:00,NE,213.9,63654.6,18,carbon-pod-18
1610582400,2021-01-14 00:00,NE,213.0,63867.6,18,carbon-pod-18
1610586000,2021-01-14 01:00,NE,206.5,64074.1,18,carbon-pod-18
1610589600,2021-01-14 02:00,NE,195.5,64269.6,18,carbon-pod-18
1610593200,2021-01-14 03:00,NE,176.3,64445.9,18,carbon-pod-18
1610596800,2021-01-14 04:00,NE,164.3,64610.2,18,carbon-pod-18
1610600400,2021-01-14 05:00,NE,163.2,64773.4,18,carbon-pod-18
1610604000,2021-01-14 06:00,NE,164.7,64938.1,18,carbon-pod-18
1610607600,2021-01-14 07:00,NE,170.0,65108.1,18,carbon-pod-18
1610611200,2021-01-14 08:00,NE,171.8,65279.9,18,carbon-pod-18
1610614800,2021-01-14 09:00,NE,170.6,65450.5,18,carbon-pod-18
1610618400,2021-01-14 10:00,NE,183.1,65633.6,18,carbon-pod-18
1610622000,2021-01-14 11:00,NE,195.2,65828.8,18,carbon-pod-18
1610625600,2021-01-14 12:00,NE,206.5,66035.3,18,carbon-pod-18
1610629200,2021-01-14 13:00,NE,211.3,66246.6,18,carbon-pod-18
1610632800,2021-01-14 14:00,NE,218.3,66464.9,18,carbon-pod-18
1610636400,2021-01-14 15:00,NE,213.5,66678.4,18,carbon-pod-18
1610640000,2021-01-14 16:00,NE,214.0,66892.4,18,carbon-pod-18
1610643600,2021-01-14 17:00,NE,212.4,67104.8,18,carbon-pod-18
1610647200,2021-01-14 18:00,NE,209.8,67314.6,18,carbon-pod-18
1610650800,2021-01-14 19:00,NE,211.8,67526.4,18,carbon-pod-18
1610654400,2021-01-14 20:00,NE,212.7,67739.1,18,carbon-pod-18
1610658000,2021-01-14 21:00,NE,206.4,67945.5,18,carbon-pod-18
1610661600,2021-01-14 22:00,NE,208.1,68153.6,18,carbon-pod-18
1610665200,2021-01-14 23:00,NE,201.3,68354.9,18,carbon-pod-18
1610668800,2021-01-15 00:00,NE,195.5,68550.4,18,carbon-pod-18
1610672400,2021-01-15 01:00,NE,192.8,68743.2,18,carbon-pod-18
1610676000,2021-01-15 02:00,NE,193.1,68936.3,18,carbon-pod-18
1610679600,2021-01-15 03:00,NE,182.5,69118.8,18,carbon-pod-18
1610683200,2021-01-15 04:00,NE,167.0,69285.8,18,carbon-pod-18
1610686800,2021-01-15 05:00,NE,157.5,69443.3,18,carbon-pod-18
1610690400,2021-01-15 06:00,NE,156.4,69599.7,18,carbon-pod-18
1610694000,2021-01-15 07:00,NE,152.7,69752.4,18,carbon-pod-18
1610697600,2021-01-15 08:00,NE,154.0,69906.4,18,carbon-pod-18
1610701200,2021-01-15 09:00,NE,152.5,70058.9,18,carbon-pod-18
1610704800,2021-01-15 10:00,NE,158.7,70217.6,18,carbon-pod-18
1610708400,2021-01-15 11:00,NE,180.2,70397.8,18,carbon-pod-18
1610712000,2021-01-15 12:00,NE,195.3,70593.1,18,carbon-pod-18
1610715600,2021-01-15 13:00,NE,198.8,70791.9,18,carbon-pod-18
1610719200,2021-01-15 14:00,NE,198.3,70990.2,18,carbon-pod-18
1610722800,2021-01-15 15:00,NE,197.3,71187.5,18,carbon-pod-18
1610726400,2021-01-15 16:00,NE,201.4,71388.9,18,carbon-pod-18
1610730000,2021-01-15 17:00,NE,203.8,71592.7,18,carbon-pod-18
1610733600,2021-01-15 18:00,NE,203.1,71795.8,18,carbon-pod-18
