policy,source_region,start_ts,start_datetime,hw_weighting,overhead_cost,deadline_gate,ablation_id,lookahead_hours,app_size_mb,expected_completion_min,deadline_multiplier,total_carbon_gco2,baseline_carbon_gco2,savings_pct,migration_count,completed_hours,sweep_kind
6,CENT,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,4,64.0,120,1.5,1694.3,1694.3,0.0,0,2,horizon
6,CENT,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,8,64.0,120,1.5,1694.3,1694.3,0.0,0,2,horizon
6,CENT,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,12,64.0,120,1.5,1694.3,1694.3,0.0,0,2,horizon
6,CENT,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,24,64.0,120,1.5,1694.3,1694.3,0.0,0,2,horizon
6,CENT,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1694.3,1694.3,0.0,0,2,horizon
1,CENT,1577836800,2020-01-01T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1694.3,1694.3,0.0,0,2,main
1,CENT,1578888000,2020-01-13T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2130.6,2130.6,0.0,0,2,main
1,CENT,1579939200,2020-01-25T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1834.5,1834.5,0.0,0,2,main
1,CENT,1580990400,2020-02-06T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2210.7,2210.7,0.0,0,2,main
1,CENT,1582041600,2020-02-18T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1736.7,1736.7,0.0,0,2,main
1,CENT,1583092800,2020-03-01T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1535.3,1535.3,0.0,0,2,main
1,CENT,1584144000,2020-03-14T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1721.3,1721.3,0.0,0,2,main
1,CENT,1585195200,2020-03-26T04:00:00+00:00,,,,n/a,,64.0,120,1.5,904.8,904.8,0.0,0,2,main
1,CENT,1586246400,2020-04-07T08:00:00+00:00,,,,n/a,,64.0,120,1.5,755.8,755.8,0.0,0,2,main
1,CENT,1587297600,2020-04-19T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1690.5,1690.5,0.0,0,2,main
1,CENT,1588348800,2020-05-01T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1236.8,1236.8,0.0,0,2,main
1,CENT,1589400000,2020-05-13T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1328.0,1328.0,0.0,0,2,main
1,CENT,1590451200,2020-05-26T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1816.2,1816.2,0.0,0,2,main
1,CENT,1591502400,2020-06-07T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1482.3,1482.3,0.0,0,2,main
1,CENT,1592553600,2020-06-19T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1942.7,1942.7,0.0,0,2,main
1,CENT,1593604800,2020-07-01T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2104.5,2104.5,0.0,0,2,main
1,CENT,1594656000,2020-07-13T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2251.2,2251.2,0.0,0,2,main
1,CENT,1595707200,2020-07-25T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2208.4,2208.4,0.0,0,2,main
1,CENT,1596758400,2020-08-07T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2255.6,2255.6,0.0,0,2,main
1,CENT,1597809600,2020-08-19T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2216.2,2216.2,0.0,0,2,main
1,CENT,1598860800,2020-08-31T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2423.2,2423.2,0.0,0,2,main
1,CENT,1599912000,2020-09-12T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2652.6,2652.6,0.0,0,2,main
1,CENT,1600963200,2020-09-24T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2471.4,2471.4,0.0,0,2,main
1,CENT,1602014400,2020-10-06T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2335.1,2335.1,0.0,0,2,main
1,CENT,1603065600,2020-10-19T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2410.8,2410.8,0.0,0,2,main
1,CENT,1604116800,2020-10-31T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1931.0,1931.0,0.0,0,2,main
1,CENT,1605168000,2020-11-12T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1839.8,1839.8,0.0,0,2,main
1,CENT,1606219200,2020-11-24T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1596.9,1596.9,0.0,0,2,main
1,CENT,1607270400,2020-12-06T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2767.8,2767.8,0.0,0,2,main
1,CENT,1608321600,2020-12-18T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1761.3,1761.3,0.0,0,2,main
2,CENT,1577836800,2020-01-01T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1694.3,1694.3,0.0,0,2,main
2,CENT,1578888000,2020-01-13T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2130.6,2130.6,0.0,0,2,main
2,CENT,1579939200,2020-01-25T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1834.5,1834.5,0.0,0,2,main
2,CENT,1580990400,2020-02-06T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2210.7,2210.7,0.0,0,2,main
2,CENT,1582041600,2020-02-18T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1736.7,1736.7,0.0,0,2,main
2,CENT,1583092800,2020-03-01T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1535.3,1535.3,0.0,0,2,main
2,CENT,1584144000,2020-03-14T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1721.3,1721.3,0.0,0,2,main
2,CENT,1585195200,2020-03-26T04:00:00+00:00,,,,n/a,,64.0,120,1.5,904.8,904.8,0.0,0,2,main
2,CENT,1586246400,2020-04-07T08:00:00+00:00,,,,n/a,,64.0,120,1.5,755.8,755.8,0.0,0,2,main
2,CENT,1587297600,2020-04-19T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1690.5,1690.5,0.0,0,2,main
2,CENT,1588348800,2020-05-01T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1236.8,1236.8,0.0,0,2,main
2,CENT,1589400000,2020-05-13T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1328.0,1328.0,0.0,0,2,main
2,CENT,1590451200,2020-05-26T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1816.2,1816.2,0.0,0,2,main
2,CENT,1591502400,2020-06-07T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1482.3,1482.3,0.0,0,2,main
2,CENT,1592553600,2020-06-19T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1942.7,1942.7,0.0,0,2,main
2,CENT,1593604800,2020-07-01T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2104.5,2104.5,0.0,0,2,main
2,CENT,1594656000,2020-07-13T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2251.2,2251.2,0.0,0,2,main
2,CENT,1595707200,2020-07-25T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2208.4,2208.4,0.0,0,2,main
2,CENT,1596758400,2020-08-07T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2255.6,2255.6,0.0,0,2,main
2,CENT,1597809600,2020-08-19T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2216.2,2216.2,0.0,0,2,main
2,CENT,1598860800,2020-08-31T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2423.2,2423.2,0.0,0,2,main
2,CENT,1599912000,2020-09-12T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2652.6,2652.6,0.0,0,2,main
2,CENT,1600963200,2020-09-24T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2471.4,2471.4,0.0,0,2,main
2,CENT,1602014400,2020-10-06T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2335.1,2335.1,0.0,0,2,main
2,CENT,1603065600,2020-10-19T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2410.8,2410.8,0.0,0,2,main
2,CENT,1604116800,2020-10-31T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1931.0,1931.0,0.0,0,2,main
2,CENT,1605168000,2020-11-12T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1839.8,1839.8,0.0,0,2,main
2,CENT,1606219200,2020-11-24T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1596.9,1596.9,0.0,0,2,main
2,CENT,1607270400,2020-12-06T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2418.8,2767.8,12.608,1,2,main
2,CENT,1608321600,2020-12-18T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1761.3,1761.3,0.0,0,2,main
3,CENT,1577836800,2020-01-01T00:00:00+00:00,,,,n/a,,64.0,120,1.5,3420.0,1694.3,-101.854,1,2,main
3,CENT,1578888000,2020-01-13T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2245.0,2130.6,-5.368,1,2,main
3,CENT,1579939200,2020-01-25T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2140.1,1834.5,-16.656,1,2,main
3,CENT,1580990400,2020-02-06T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2960.8,2210.7,-33.931,1,2,main
3,CENT,1582041600,2020-02-18T16:00:00+00:00,,,,n/a,,64.0,120,1.5,3956.6,1736.7,-127.83,1,2,main
3,CENT,1583092800,2020-03-01T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2154.6,1535.3,-40.338,1,2,main
3,CENT,1584144000,2020-03-14T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2030.7,1721.3,-17.974,1,2,main
3,CENT,1585195200,2020-03-26T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1455.8,904.8,-60.903,1,2,main
3,CENT,1586246400,2020-04-07T08:00:00+00:00,,,,n/a,,64.0,120,1.5,755.8,755.8,0.0,0,2,main
3,CENT,1587297600,2020-04-19T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2591.8,1690.5,-53.316,1,2,main
3,CENT,1588348800,2020-05-01T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2628.0,1236.8,-112.49,1,2,main
3,CENT,1589400000,2020-05-13T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1610.0,1328.0,-21.237,1,2,main
3,CENT,1590451200,2020-05-26T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2102.5,1816.2,-15.763,1,2,main
3,CENT,1591502400,2020-06-07T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2315.2,1482.3,-56.196,1,2,main
3,CENT,1592553600,2020-06-19T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2434.2,1942.7,-25.299,1,2,main
3,CENT,1593604800,2020-07-01T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2726.1,2104.5,-29.541,1,2,main
3,CENT,1594656000,2020-07-13T16:00:00+00:00,,,,n/a,,64.0,120,1.5,3155.6,2251.2,-40.173,1,2,main
3,CENT,1595707200,2020-07-25T20:00:00+00:00,,,,n/a,,64.0,120,1.5,3055.2,2208.4,-38.345,1,2,main
3,CENT,1596758400,2020-08-07T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2882.3,2255.6,-27.78,1,2,main
3,CENT,1597809600,2020-08-19T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2511.1,2216.2,-13.306,1,2,main
3,CENT,1598860800,2020-08-31T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2719.9,2423.2,-12.242,1,2,main
3,CENT,1599912000,2020-09-12T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2683.0,2652.6,-1.144,1,2,main
3,CENT,1600963200,2020-09-24T16:00:00+00:00,,,,n/a,,64.0,120,1.5,3175.8,2471.4,-28.501,2,2,main
3,CENT,1602014400,2020-10-06T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2869.9,2335.1,-22.905,1,2,main
3,CENT,1603065600,2020-10-19T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2721.0,2410.8,-12.864,1,2,main
3,CENT,1604116800,2020-10-31T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2549.3,1931.0,-32.02,1,2,main
3,CENT,1605168000,2020-11-12T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2235.0,1839.8,-21.483,1,2,main
3,CENT,1606219200,2020-11-24T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2134.4,1596.9,-33.653,1,2,main
3,CENT,1607270400,2020-12-06T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2418.8,2767.8,12.608,1,2,main
3,CENT,1608321600,2020-12-18T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1761.3,1761.3,0.0,0,2,main
4,CENT,1577836800,2020-01-01T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1694.3,1694.3,0.0,0,2,main
4,CENT,1578888000,2020-01-13T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2130.6,2130.6,0.0,0,2,main
4,CENT,1579939200,2020-01-25T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1834.5,1834.5,0.0,0,2,main
4,CENT,1580990400,2020-02-06T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2210.7,2210.7,0.0,0,2,main
4,CENT,1582041600,2020-02-18T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1736.7,1736.7,0.0,0,2,main
4,CENT,1583092800,2020-03-01T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1535.3,1535.3,0.0,0,2,main
4,CENT,1584144000,2020-03-14T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2030.7,1721.3,-17.974,1,2,main
4,CENT,1585195200,2020-03-26T04:00:00+00:00,,,,n/a,,64.0,120,1.5,904.8,904.8,0.0,0,2,main
4,CENT,1586246400,2020-04-07T08:00:00+00:00,,,,n/a,,64.0,120,1.5,755.8,755.8,0.0,0,2,main
4,CENT,1587297600,2020-04-19T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1690.5,1690.5,0.0,0,2,main
4,CENT,1588348800,2020-05-01T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1236.8,1236.8,0.0,0,2,main
4,CENT,1589400000,2020-05-13T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1328.0,1328.0,0.0,0,2,main
4,CENT,1590451200,2020-05-26T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1816.2,1816.2,0.0,0,2,main
4,CENT,1591502400,2020-06-07T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1482.3,1482.3,0.0,0,2,main
4,CENT,1592553600,2020-06-19T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1942.7,1942.7,0.0,0,2,main
4,CENT,1593604800,2020-07-01T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2104.5,2104.5,0.0,0,2,main
4,CENT,1594656000,2020-07-13T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2251.2,2251.2,0.0,0,2,main
4,CENT,1595707200,2020-07-25T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2208.4,2208.4,0.0,0,2,main
4,CENT,1596758400,2020-08-07T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2255.6,2255.6,0.0,0,2,main
4,CENT,1597809600,2020-08-19T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2216.2,2216.2,0.0,0,2,main
4,CENT,1598860800,2020-08-31T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2423.2,2423.2,0.0,0,2,main
4,CENT,1599912000,2020-09-12T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2683.0,2652.6,-1.144,1,2,main
4,CENT,1600963200,2020-09-24T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2471.4,2471.4,0.0,0,2,main
4,CENT,1602014400,2020-10-06T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2335.1,2335.1,0.0,0,2,main
4,CENT,1603065600,2020-10-19T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2410.8,2410.8,0.0,0,2,main
4,CENT,1604116800,2020-10-31T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1931.0,1931.0,0.0,0,2,main
4,CENT,1605168000,2020-11-12T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1839.8,1839.8,0.0,0,2,main
4,CENT,1606219200,2020-11-24T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1596.9,1596.9,0.0,0,2,main
4,CENT,1607270400,2020-12-06T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2418.8,2767.8,12.608,1,2,main
4,CENT,1608321600,2020-12-18T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1761.3,1761.3,0.0,0,2,main
5,CENT,1577836800,2020-01-01T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1694.3,1694.3,0.0,0,2,main
5,CENT,1578888000,2020-01-13T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2130.6,2130.6,0.0,0,2,main
5,CENT,1579939200,2020-01-25T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1834.5,1834.5,0.0,0,2,main
5,CENT,1580990400,2020-02-06T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2210.7,2210.7,0.0,0,2,main
5,CENT,1582041600,2020-02-18T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1736.7,1736.7,0.0,0,2,main
5,CENT,1583092800,2020-03-01T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1535.3,1535.3,0.0,0,2,main
5,CENT,1584144000,2020-03-14T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1721.3,1721.3,0.0,0,2,main
5,CENT,1585195200,2020-03-26T04:00:00+00:00,,,,n/a,,64.0,120,1.5,904.8,904.8,0.0,0,2,main
5,CENT,1586246400,2020-04-07T08:00:00+00:00,,,,n/a,,64.0,120,1.5,755.8,755.8,0.0,0,2,main
5,CENT,1587297600,2020-04-19T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1690.5,1690.5,0.0,0,2,main
5,CENT,1588348800,2020-05-01T16:00:00+00:00,,,,n/a,,64.0,120,1.5,1236.8,1236.8,0.0,0,2,main
5,CENT,1589400000,2020-05-13T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1328.0,1328.0,0.0,0,2,main
5,CENT,1590451200,2020-05-26T00:00:00+00:00,,,,n/a,,64.0,120,1.5,1816.2,1816.2,0.0,0,2,main
5,CENT,1591502400,2020-06-07T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1482.3,1482.3,0.0,0,2,main
5,CENT,1592553600,2020-06-19T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1942.7,1942.7,0.0,0,2,main
5,CENT,1593604800,2020-07-01T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2104.5,2104.5,0.0,0,2,main
5,CENT,1594656000,2020-07-13T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2251.2,2251.2,0.0,0,2,main
5,CENT,1595707200,2020-07-25T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2208.4,2208.4,0.0,0,2,main
5,CENT,1596758400,2020-08-07T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2255.6,2255.6,0.0,0,2,main
5,CENT,1597809600,2020-08-19T04:00:00+00:00,,,,n/a,,64.0,120,1.5,2216.2,2216.2,0.0,0,2,main
5,CENT,1598860800,2020-08-31T08:00:00+00:00,,,,n/a,,64.0,120,1.5,2423.2,2423.2,0.0,0,2,main
5,CENT,1599912000,2020-09-12T12:00:00+00:00,,,,n/a,,64.0,120,1.5,2652.6,2652.6,0.0,0,2,main
5,CENT,1600963200,2020-09-24T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2471.4,2471.4,0.0,0,2,main
5,CENT,1602014400,2020-10-06T20:00:00+00:00,,,,n/a,,64.0,120,1.5,2335.1,2335.1,0.0,0,2,main
5,CENT,1603065600,2020-10-19T00:00:00+00:00,,,,n/a,,64.0,120,1.5,2410.8,2410.8,0.0,0,2,main
5,CENT,1604116800,2020-10-31T04:00:00+00:00,,,,n/a,,64.0,120,1.5,1931.0,1931.0,0.0,0,2,main
5,CENT,1605168000,2020-11-12T08:00:00+00:00,,,,n/a,,64.0,120,1.5,1839.8,1839.8,0.0,0,2,main
5,CENT,1606219200,2020-11-24T12:00:00+00:00,,,,n/a,,64.0,120,1.5,1596.9,1596.9,0.0,0,2,main
5,CENT,1607270400,2020-12-06T16:00:00+00:00,,,,n/a,,64.0,120,1.5,2418.8,2767.8,12.608,1,2,main
5,CENT,1608321600,2020-12-18T20:00:00+00:00,,,,n/a,,64.0,120,1.5,1761.3,1761.3,0.0,0,2,main
6,CENT,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1694.3,1694.3,0.0,0,2,main
6,CENT,1578888000,2020-01-13T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2130.6,2130.6,0.0,0,2,main
6,CENT,1579939200,2020-01-25T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1834.5,1834.5,0.0,0,2,main
6,CENT,1580990400,2020-02-06T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2210.7,2210.7,0.0,0,2,main
6,CENT,1582041600,2020-02-18T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1736.7,1736.7,0.0,0,2,main
6,CENT,1583092800,2020-03-01T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1535.3,1535.3,0.0,0,2,main
6,CENT,1584144000,2020-03-14T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1721.3,1721.3,0.0,0,2,main
6,CENT,1585195200,2020-03-26T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,904.8,904.8,0.0,0,2,main
6,CENT,1586246400,2020-04-07T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,755.8,755.8,0.0,0,2,main
6,CENT,1587297600,2020-04-19T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1690.5,1690.5,0.0,0,2,main
6,CENT,1588348800,2020-05-01T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1236.8,1236.8,0.0,0,2,main
6,CENT,1589400000,2020-05-13T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1328.0,1328.0,0.0,0,2,main
6,CENT,1590451200,2020-05-26T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1816.2,1816.2,0.0,0,2,main
6,CENT,1591502400,2020-06-07T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1482.3,1482.3,0.0,0,2,main
6,CENT,1592553600,2020-06-19T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1942.7,1942.7,0.0,0,2,main
6,CENT,1593604800,2020-07-01T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2104.5,2104.5,0.0,0,2,main
6,CENT,1594656000,2020-07-13T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2251.2,2251.2,0.0,0,2,main
6,CENT,1595707200,2020-07-25T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2208.4,2208.4,0.0,0,2,main
6,CENT,1596758400,2020-08-07T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2255.6,2255.6,0.0,0,2,main
6,CENT,1597809600,2020-08-19T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2216.2,2216.2,0.0,0,2,main
6,CENT,1598860800,2020-08-31T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2423.2,2423.2,0.0,0,2,main
6,CENT,1599912000,2020-09-12T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2652.6,2652.6,0.0,0,2,main
6,CENT,1600963200,2020-09-24T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2471.4,2471.4,0.0,0,2,main
6,CENT,1602014400,2020-10-06T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2335.1,2335.1,0.0,0,2,main
6,CENT,1603065600,2020-10-19T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2410.8,2410.8,0.0,0,2,main
6,CENT,1604116800,2020-10-31T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1931.0,1931.0,0.0,0,2,main
6,CENT,1605168000,2020-11-12T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1839.8,1839.8,0.0,0,2,main
6,CENT,1606219200,2020-11-24T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1596.9,1596.9,0.0,0,2,main
6,CENT,1607270400,2020-12-06T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,2418.8,2767.8,12.608,1,2,main
6,CENT,1608321600,2020-12-18T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,1761.3,1761.3,0.0,0,2,main
