overhead_min,start_ts,source_grid_chosen,policy,total_carbon_kgco2eq,migration_count,dest_grids_visited
240,1577836800,PGE,2,27.612,16,BANC|ISNE|TVA|PGE|ISNE|NYIS|PGE|ISNE|NYIS|PGE|BANC|ISNE|PGE|CISO|PGE|ISNE
240,1579154400,PGE,2,13.762,6,NYIS|PGE|ISNE|PGE|NYIS|PGE
240,1580472000,PGE,2,22.341,15,IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE|CISO|PGE|BANC|NYIS|PGE|IPCO|PGE
240,1581789600,PGE,2,12.618,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
240,1583107200,PGE,2,29.847,21,BANC|PGE|NYIS|PGE|BANC|PGE|BANC|PGE|BANC|PGE|CISO|BANC|ISNE|PGE|BANC|ISNE|NYIS|BANC|PGE|BANC|NYIS
240,1584424800,ISNE,2,9.766,3,NYIS|ISNE|NYIS
240,1585742400,BANC,2,23.551,18,CISO|IPCO|BANC|CISO|IPCO|BANC|IPCO|CISO|BANC|NYIS|BANC|CISO|BANC|NYIS|DUK|NYIS|BANC|NYIS
240,1587060000,IPCO,2,12.909,12,BANC|IPCO|BANC|CISO|IPCO|BANC|IPCO|CISO|IPCO|BANC|NYIS|BANC
240,1588377600,PGE,2,3.585,3,BANC|ISNE|PGE
240,1589695200,PGE,2,1.056,0,
240,1591012800,PGE,2,0.502,0,
240,1592330400,PGE,2,1.918,2,IPCO|PGE
240,1593648000,PGE,2,0.64,0,
240,1594965600,PGE,2,25.429,19,IPCO|PGE|IPCO|PGE|CISO|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|CISO|BANC|PGE
240,1596283200,PGE,2,16.511,10,CISO|BANC|PGE|IPCO|CISO|IPCO|BANC|PGE|CISO|BANC
240,1597600800,PGE,2,10.382,2,ISNE|PGE
240,1598918400,PGE,2,31.438,15,CISO|BANC|ISNE|PGE|BANC|ISNE|PGE|AZPS|PGE|ISNE|PGE|CISO|PGE|ISNE|PGE
240,1600236000,DUK,2,39.075,21,PGE|CISO|BANC|PGE|DUK|PGE|BANC|DUK|PGE|CISO|BANC|IPCO|PGE|IPCO|PGE|NYIS|PGE|CISO|BANC|NYIS|DUK
240,1601553600,PGE,2,24.491,12,TVA|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE|ISNE|PGE
240,1602871200,PGE,2,13.482,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
240,1604188800,PGE,2,11.325,6,NWMT|PGE|NWMT|PGE|BANC|PGE
240,1605506400,PGE,2,7.473,2,ISNE|PGE
240,1606824000,ISNE,2,12.68,6,PGE|ISNE|PGE|ISNE|PGE|ISNE
240,1608141600,PGE,2,5.292,0,
240,1577836800,PGE,3,13.787,5,ISNE|PGE|ISNE|NYIS|PGE
240,1579154400,PGE,3,6.678,0,
240,1580472000,PGE,3,10.135,4,NYIS|PGE|CISO|PGE
240,1581789600,PGE,3,4.807,0,
240,1583107200,PGE,3,5.628,0,
240,1584424800,ISNE,3,7.527,1,NYIS
240,1585742400,BANC,3,5.601,0,
240,1587060000,IPCO,3,6.05,4,BANC|CISO|IPCO|BANC
240,1588377600,PGE,3,2.038,0,
240,1589695200,PGE,3,1.056,0,
240,1591012800,PGE,3,0.502,0,
240,1592330400,PGE,3,1.918,2,IPCO|PGE
240,1593648000,PGE,3,0.64,0,
240,1594965600,PGE,3,7.258,3,BANC|PGE|IPCO
240,1596283200,PGE,3,12.235,6,BANC|PGE|IPCO|CISO|BANC|PGE
240,1597600800,PGE,3,7.659,0,
240,1598918400,PGE,3,7.497,0,
240,1600236000,DUK,3,19.57,7,PGE|DUK|PGE|CISO|BANC|IPCO|PGE
240,1601553600,PGE,3,10.636,2,ISNE|PGE
240,1602871200,PGE,3,7.767,2,NYIS|PGE
240,1604188800,PGE,3,6.959,2,NWMT|PGE
240,1605506400,PGE,3,5.295,0,
240,1606824000,ISNE,3,9.665,3,PGE|ISNE|PGE
240,1608141600,PGE,3,5.292,0,
240,1577836800,PGE,4,7.706,0,
240,1579154400,PGE,4,6.678,0,
240,1580472000,PGE,4,5.899,0,
240,1581789600,PGE,4,4.807,0,
240,1583107200,PGE,4,5.628,0,
240,1584424800,ISNE,4,6.796,0,
240,1585742400,BANC,4,5.601,0,
240,1587060000,IPCO,4,4.334,1,BANC
240,1588377600,PGE,4,2.038,0,
240,1589695200,PGE,4,1.056,0,
240,1591012800,PGE,4,0.502,0,
240,1592330400,PGE,4,0.427,0,
240,1593648000,PGE,4,0.64,0,
240,1594965600,PGE,4,4.484,0,
240,1596283200,PGE,4,5.894,0,
240,1597600800,PGE,4,7.659,0,
240,1598918400,PGE,4,7.497,0,
240,1600236000,DUK,4,9.295,0,
240,1601553600,PGE,4,8.247,0,
240,1602871200,PGE,4,5.977,0,
240,1604188800,PGE,4,5.196,0,
240,1605506400,PGE,4,5.295,0,
240,1606824000,ISNE,4,6.857,0,
240,1608141600,PGE,4,5.292,0,
240,1577836800,PGE,5,26.524,16,BANC|ISNE|TVA|PGE|ISNE|NYIS|PGE|ISNE|NYIS|PGE|BANC|ISNE|PGE|CISO|PGE|ISNE
240,1579154400,PGE,5,13.457,6,NYIS|PGE|ISNE|PGE|NYIS|PGE
240,1580472000,PGE,5,21.476,15,IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE|CISO|PGE|BANC|NYIS|PGE|IPCO|PGE
240,1581789600,PGE,5,12.339,8,BANC|PGE|BANC|PGE|BANC|PGE|IPCO|PGE
240,1583107200,PGE,5,30.244,23,BANC|PGE|NYIS|PGE|BANC|PGE|BANC|PGE|BANC|PGE|CISO|BANC|ISNE|PGE|BANC|ISNE|NYIS|BANC|PGE|BANC|NYIS|ISNE|PGE
240,1584424800,ISNE,5,9.7,3,NYIS|ISNE|NYIS
240,1585742400,BANC,5,23.995,20,CISO|IPCO|BANC|CISO|IPCO|BANC|IPCO|CISO|BANC|NYIS|BANC|CISO|BANC|NYIS|DUK|NYIS|BANC|NYIS|BANC|NYIS
240,1587060000,IPCO,5,11.706,12,BANC|IPCO|BANC|CISO|IPCO|BANC|IPCO|CISO|IPCO|BANC|NYIS|BANC
240,1588377600,PGE,5,3.365,3,BANC|ISNE|PGE
240,1589695200,PGE,5,1.056,0,
240,1591012800,PGE,5,0.502,0,
240,1592330400,PGE,5,1.535,2,IPCO|PGE
240,1593648000,PGE,5,0.64,0,
240,1594965600,PGE,5,24.126,19,IPCO|PGE|IPCO|PGE|CISO|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|CISO|BANC|PGE
240,1596283200,PGE,5,17.252,11,CISO|BANC|PGE|IPCO|CISO|IPCO|BANC|PGE|CISO|BANC|PGE
240,1597600800,PGE,5,10.29,2,ISNE|PGE
240,1598918400,PGE,5,30.224,15,CISO|BANC|ISNE|PGE|BANC|ISNE|PGE|AZPS|PGE|ISNE|PGE|CISO|PGE|ISNE|PGE
240,1600236000,DUK,5,37.291,21,PGE|CISO|BANC|PGE|DUK|PGE|BANC|DUK|PGE|CISO|BANC|IPCO|PGE|IPCO|PGE|NYIS|PGE|CISO|BANC|NYIS|DUK
240,1601553600,PGE,5,23.59,12,TVA|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE|ISNE|PGE
240,1602871200,PGE,5,13.166,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
240,1604188800,PGE,5,10.47,6,NWMT|PGE|NWMT|PGE|BANC|PGE
240,1605506400,PGE,5,7.347,2,ISNE|PGE
240,1606824000,ISNE,5,13.565,7,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
240,1608141600,PGE,5,5.292,0,
240,1577836800,PGE,6,7.706,0,
240,1579154400,PGE,6,6.678,0,
240,1580472000,PGE,6,5.899,0,
240,1581789600,PGE,6,4.807,0,
240,1583107200,PGE,6,5.628,0,
240,1584424800,ISNE,6,6.796,0,
240,1585742400,BANC,6,5.601,0,
240,1587060000,IPCO,6,4.569,1,BANC
240,1588377600,PGE,6,2.038,0,
240,1589695200,PGE,6,1.056,0,
240,1591012800,PGE,6,0.502,0,
240,1592330400,PGE,6,0.427,0,
240,1593648000,PGE,6,0.64,0,
240,1594965600,PGE,6,4.484,0,
240,1596283200,PGE,6,5.894,0,
240,1597600800,PGE,6,7.659,0,
240,1598918400,PGE,6,7.497,0,
240,1600236000,DUK,6,9.295,0,
240,1601553600,PGE,6,8.247,0,
240,1602871200,PGE,6,5.977,0,
240,1604188800,PGE,6,5.196,0,
240,1605506400,PGE,6,5.295,0,
240,1606824000,ISNE,6,6.857,0,
240,1608141600,PGE,6,5.292,0,
360,1577836800,PGE,1,7.706,0,
360,1579154400,PGE,1,6.678,0,
360,1580472000,PGE,1,5.899,0,
360,1581789600,PGE,1,4.807,0,
360,1583107200,PGE,1,5.628,0,
360,1584424800,ISNE,1,6.796,0,
360,1585742400,BANC,1,5.601,0,
360,1587060000,IPCO,1,8.649,0,
360,1588377600,PGE,1,2.038,0,
360,1589695200,PGE,1,1.056,0,
360,1591012800,PGE,1,0.502,0,
360,1592330400,PGE,1,0.427,0,
360,1593648000,PGE,1,0.64,0,
360,1594965600,PGE,1,4.484,0,
360,1596283200,PGE,1,5.894,0,
360,1597600800,PGE,1,7.659,0,
360,1598918400,PGE,1,7.497,0,
360,1600236000,DUK,1,9.295,0,
360,1601553600,PGE,1,8.247,0,
360,1602871200,PGE,1,5.977,0,
360,1604188800,PGE,1,5.196,0,
360,1605506400,PGE,1,5.295,0,
360,1606824000,ISNE,1,6.857,0,
360,1608141600,PGE,1,5.292,0,
360,1577836800,PGE,2,78.327,36,BANC|ISNE|TVA|PGE|ISNE|NYIS|PGE|ISNE|NYIS|PGE|BANC|ISNE|PGE|CISO|BANC|ISNE|CISO|PGE|ISNE|NYIS|PGE|BANC|NYIS|PGE|BANC|NYIS|PGE|BANC|PGE|NYIS|PGE|BANC|NYIS|PGE|ISNE|PGE
360,1579154400,PGE,2,22.255,8,NYIS|PGE|ISNE|PGE|NYIS|PGE|NYIS|PGE
360,1580472000,PGE,2,32.703,15,IPCO|PGE|IPCO|PGE|BANC|PGE|BANC|CISO|BANC|NYIS|PGE|IPCO|PGE|BANC|PGE
360,1581789600,PGE,2,18.139,8,BANC|PGE|BANC|PGE|IPCO|PGE|BANC|ISNE
360,1583107200,PGE,2,71.436,37,BANC|NYIS|PGE|BANC|PGE|BANC|PGE|BANC|PGE|CISO|ISNE|PGE|BANC|NYIS|BANC|PGE|BANC|NYIS|ISNE|PGE|NYIS|ISNE|CISO|NYIS|ISNE|DUK|NYIS|ISNE|NYIS|ISNE|NYIS|ISNE|DUK|PGE|NYIS|DUK|NYIS
360,1584424800,ISNE,2,11.479,3,NYIS|ISNE|NYIS
360,1585742400,BANC,2,43.6,22,CISO|IPCO|BANC|CISO|IPCO|BANC|IPCO|CISO|NYIS|BANC|CISO|BANC|NYIS|DUK|NYIS|BANC|NYIS|IPCO|PGE|NYIS|IPCO|NYIS
360,1587060000,IPCO,2,21.12,15,BANC|IPCO|BANC|CISO|IPCO|BANC|IPCO|BANC|NYIS|BANC|IPCO|BANC|PGE|IPCO|PGE
360,1588377600,PGE,2,4.704,3,BANC|ISNE|PGE
360,1589695200,PGE,2,1.056,0,
360,1591012800,PGE,2,0.502,0,
360,1592330400,PGE,2,2.726,2,IPCO|PGE
360,1593648000,PGE,2,0.64,0,
360,1594965600,PGE,2,34.981,20,IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|BANC|PGE|CISO|BANC|PGE
360,1596283200,PGE,2,26.654,13,CISO|BANC|PGE|IPCO|CISO|BANC|PGE|CISO|BANC|PGE|CISO|BANC|PGE
360,1597600800,PGE,2,11.66,2,ISNE|PGE
360,1598918400,PGE,2,34.385,12,CISO|BANC|PGE|BANC|ISNE|PGE|CISO|PGE|ISNE|PGE|ISNE|PGE
360,1600236000,DUK,2,82.028,32,PGE|CISO|BANC|DUK|PGE|BANC|DUK|PGE|CISO|IPCO|PGE|IPCO|PGE|BANC|CISO|BANC|NYIS|DUK|BANC|NYIS|PGE|CISO|BANC|ISNE|PGE|CISO|BANC|PGE|CISO|PGE|NYIS|PGE
360,1601553600,PGE,2,24.116,8,TVA|PGE|DUK|PGE|ISNE|PGE|ISNE|PGE
360,1602871200,PGE,2,15.232,6,NYIS|PGE|IPCO|PGE|NYIS|PGE
360,1604188800,PGE,2,11.127,4,NWMT|PGE|NWMT|PGE
360,1605506400,PGE,2,8.4,2,ISNE|PGE
360,1606824000,ISNE,2,17.629,7,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
360,1608141600,PGE,2,5.292,0,
360,1577836800,PGE,3,18.647,6,ISNE|PGE|NYIS|DUK|PGE|ISNE
360,1579154400,PGE,3,6.678,0,
360,1580472000,PGE,3,19.874,8,NYIS|PGE|CISO|PGE|NYIS|PGE|IPCO|PGE
360,1581789600,PGE,3,4.807,0,
360,1583107200,PGE,3,5.628,0,
360,1584424800,ISNE,3,8.029,1,NYIS
360,1585742400,BANC,3,5.601,0,
360,1587060000,IPCO,3,6.644,3,BANC|CISO|BANC
360,1588377600,PGE,3,2.038,0,
360,1589695200,PGE,3,1.056,0,
360,1591012800,PGE,3,0.502,0,
360,1592330400,PGE,3,2.726,2,IPCO|PGE
360,1593648000,PGE,3,0.64,0,
360,1594965600,PGE,3,14.138,6,BANC|PGE|IPCO|PGE|BANC|IPCO
360,1596283200,PGE,3,11.576,4,BANC|PGE|IPCO|PGE
360,1597600800,PGE,3,7.659,0,
360,1598918400,PGE,3,7.497,0,
360,1600236000,DUK,3,19.366,5,PGE|DUK|PGE|BANC|PGE
360,1601553600,PGE,3,11.936,2,ISNE|PGE
360,1602871200,PGE,3,8.636,2,NYIS|PGE
360,1604188800,PGE,3,7.755,2,NWMT|PGE
360,1605506400,PGE,3,5.295,0,
360,1606824000,ISNE,3,13.08,4,PGE|ISNE|PGE|ISNE
360,1608141600,PGE,3,5.292,0,
360,1577836800,PGE,4,7.706,0,
360,1579154400,PGE,4,6.678,0,
360,1580472000,PGE,4,5.899,0,
360,1581789600,PGE,4,4.807,0,
360,1583107200,PGE,4,5.628,0,
360,1584424800,ISNE,4,6.796,0,
360,1585742400,BANC,4,5.601,0,
360,1587060000,IPCO,4,8.649,0,
360,1588377600,PGE,4,2.038,0,
360,1589695200,PGE,4,1.056,0,
360,1591012800,PGE,4,0.502,0,
360,1592330400,PGE,4,0.427,0,
360,1593648000,PGE,4,0.64,0,
360,1594965600,PGE,4,4.484,0,
360,1596283200,PGE,4,5.894,0,
360,1597600800,PGE,4,7.659,0,
360,1598918400,PGE,4,7.497,0,
360,1600236000,DUK,4,9.295,0,
360,1601553600,PGE,4,8.247,0,
360,1602871200,PGE,4,5.977,0,
360,1604188800,PGE,4,5.196,0,
360,1605506400,PGE,4,5.295,0,
360,1606824000,ISNE,4,6.857,0,
360,1608141600,PGE,4,5.292,0,
360,1577836800,PGE,5,75.371,36,BANC|ISNE|TVA|PGE|ISNE|NYIS|PGE|ISNE|NYIS|PGE|BANC|ISNE|PGE|CISO|BANC|ISNE|CISO|PGE|ISNE|NYIS|PGE|BANC|NYIS|PGE|BANC|NYIS|PGE|BANC|PGE|NYIS|PGE|BANC|NYIS|PGE|ISNE|PGE
360,1579154400,PGE,5,21.5,8,NYIS|PGE|ISNE|PGE|NYIS|PGE|NYIS|PGE
360,1580472000,PGE,5,31.513,15,IPCO|PGE|IPCO|PGE|BANC|PGE|BANC|CISO|BANC|NYIS|PGE|IPCO|PGE|BANC|PGE
360,1581789600,PGE,5,17.448,8,BANC|PGE|BANC|PGE|IPCO|PGE|BANC|ISNE
360,1583107200,PGE,5,72.535,39,BANC|NYIS|PGE|BANC|PGE|BANC|PGE|BANC|PGE|CISO|ISNE|PGE|BANC|NYIS|BANC|PGE|BANC|NYIS|ISNE|PGE|NYIS|ISNE|CISO|NYIS|ISNE|DUK|NYIS|ISNE|NYIS|ISNE|NYIS|ISNE|DUK|PGE|NYIS|DUK|NYIS|ISNE|NYIS
360,1584424800,ISNE,5,11.385,3,NYIS|ISNE|NYIS
360,1585742400,BANC,5,41.097,22,CISO|IPCO|BANC|CISO|IPCO|BANC|IPCO|CISO|NYIS|BANC|CISO|BANC|NYIS|DUK|NYIS|BANC|NYIS|IPCO|PGE|NYIS|IPCO|NYIS
360,1587060000,IPCO,5,19.132,15,BANC|IPCO|BANC|CISO|IPCO|BANC|IPCO|BANC|NYIS|BANC|IPCO|BANC|PGE|IPCO|PGE
360,1588377600,PGE,5,4.352,3,BANC|ISNE|PGE
360,1589695200,PGE,5,1.056,0,
360,1591012800,PGE,5,0.502,0,
360,1592330400,PGE,5,2.713,2,IPCO|PGE
360,1593648000,PGE,5,0.64,0,
360,1594965600,PGE,5,33.705,20,IPCO|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|PGE|BANC|PGE|IPCO|BANC|PGE|CISO|BANC|PGE
360,1596283200,PGE,5,25.503,13,CISO|BANC|PGE|IPCO|CISO|BANC|PGE|CISO|BANC|PGE|CISO|BANC|PGE
360,1597600800,PGE,5,11.51,2,ISNE|PGE
360,1598918400,PGE,5,33.53,12,CISO|BANC|PGE|BANC|ISNE|PGE|CISO|PGE|ISNE|PGE|ISNE|PGE
360,1600236000,DUK,5,79.129,32,PGE|CISO|BANC|DUK|PGE|BANC|DUK|PGE|CISO|IPCO|PGE|IPCO|PGE|BANC|CISO|BANC|NYIS|DUK|BANC|NYIS|PGE|CISO|BANC|ISNE|PGE|CISO|BANC|PGE|CISO|PGE|NYIS|PGE
360,1601553600,PGE,5,23.802,8,TVA|PGE|DUK|PGE|ISNE|PGE|ISNE|PGE
360,1602871200,PGE,5,14.241,6,NYIS|PGE|IPCO|PGE|NYIS|PGE
360,1604188800,PGE,5,10.112,4,NWMT|PGE|NWMT|PGE
360,1605506400,PGE,5,8.32,2,ISNE|PGE
360,1606824000,ISNE,5,20.237,9,PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE|ISNE|PGE
360,1608141600,PGE,5,5.292,0,
360,1577836800,PGE,6,7.706,0,
360,1579154400,PGE,6,6.678,0,
360,1580472000,PGE,6,5.899,0,
360,1581789600,PGE,6,4.807,0,
360,1583107200,PGE,6,5.628,0,
360,1584424800,ISNE,6,6.796,0,
360,1585742400,BANC,6,5.601,0,
360,1587060000,IPCO,6,4.799,1,BANC
360,1588377600,PGE,6,2.038,0,
360,1589695200,PGE,6,1.056,0,
360,1591012800,PGE,6,0.502,0,
360,1592330400,PGE,6,0.427,0,
360,1593648000,PGE,6,0.64,0,
360,1594965600,PGE,6,4.484,0,
360,1596283200,PGE,6,5.894,0,
360,1597600800,PGE,6,7.659,0,
360,1598918400,PGE,6,7.497,0,
360,1600236000,DUK,6,9.295,0,
360,1601553600,PGE,6,8.247,0,
360,1602871200,PGE,6,5.977,0,
360,1604188800,PGE,6,5.196,0,
360,1605506400,PGE,6,5.295,0,
360,1606824000,ISNE,6,6.857,0,
360,1608141600,PGE,6,5.292,0,
