policy,source_grid,start_ts,start_datetime,hw_weighting,overhead_cost,deadline_gate,ablation_id,lookahead_hours,app_size_mb,expected_completion_min,deadline_multiplier,total_carbon_gco2,baseline_carbon_gco2,savings_pct,migration_count,completed_hours,sweep_kind
6,AECI,1577836800,2020-01-01T00:00:00+00:00,False,False,False,HW0_OH0_DL0,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
6,AECI,1577836800,2020-01-01T00:00:00+00:00,False,False,True,HW0_OH0_DL1,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
6,AECI,1577836800,2020-01-01T00:00:00+00:00,False,True,False,HW0_OH1_DL0,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
6,AECI,1577836800,2020-01-01T00:00:00+00:00,False,True,True,HW0_OH1_DL1,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
6,AECI,1577836800,2020-01-01T00:00:00+00:00,True,False,False,HW1_OH0_DL0,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
6,AECI,1577836800,2020-01-01T00:00:00+00:00,True,False,True,HW1_OH0_DL1,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
6,AECI,1577836800,2020-01-01T00:00:00+00:00,True,True,False,HW1_OH1_DL0,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
6,AECI,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,120,1.5,4105.5,8170.2,49.75,1,2,ablation
