sim_time,sim_datetime,region,intensity_gco2kwh,cumulative_carbon_gco2,migrations_so_far,active_pod
1609765200,2021-01-04 13:00,NE,228.4,16983.1,8,carbon-pod-8
1609768800,2021-01-04 14:00,NE,230.0,17213.1,8,carbon-pod-8
1609772400,2021-01-04 15:00,NE,233.0,17446.1,8,carbon-pod-8
1609776000,2021-01-04 16:00,CENT,229.5,17675.5,9,carbon-pod-9
1609779600,2021-01-04 17:00,CENT,231.1,17906.7,9,carbon-pod-9
1609783200,2021-01-04 18:00,CENT,235.2,18141.8,9,carbon-pod-9
1609786800,2021-01-04 19:00,CENT,235.2,18377.0,9,carbon-pod-9
1609790400,2021-01-04 20:00,CENT,235.2,18612.2,9,carbon-pod-9
1609794000,2021-01-04 21:00,CENT,N/A,18612.2,9,carbon-pod-9
1609797600,2021-01-04 22:00,CENT,N/A,18612.2,9,carbon-pod-9
1609801200,2021-01-04 23:00,CENT,N/A,18612.2,9,carbon-pod-9
1609804800,2021-01-05 00:00,CENT,N/A,18612.2,9,carbon-pod-9
1609808400,2021-01-05 01:00,CENT,N/A,18612.2,9,carbon-pod-9
1609812000,2021-01-05 02:00,NE,N/A,18612.2,10,carbon-pod-10
1609815600,2021-01-05 03:00,NE,N/A,18612.2,10,carbon-pod-10
1609819200,2021-01-05 04:00,NE,N/A,18612.2,10,carbon-pod-10
1609822800,2021-01-05 05:00,NE,N/A,18612.2,10,carbon-pod-10
1609826400,2021-01-05 06:00,NE,N/A,18612.2,10,carbon-pod-10
1609830000,2021-01-05 07:00,NE,N/A,18612.2,10,carbon-pod-10
1609833600,2021-01-05 08:00,NE,N/A,18612.2,10,carbon-pod-10
1609837200,2021-01-05 09:00,NE,N/A,18612.2,10,carbon-pod-10
1609840800,2021-01-05 10:00,NE,N/A,18612.2,10,carbon-pod-10
1609844400,2021-01-05 11:00,NE,N/A,18612.2,10,carbon-pod-10
1609848000,2021-01-05 12:00,NE,N/A,18612.2,10,carbon-pod-10
1609851600,2021-01-05 13:00,NE,N/A,18612.2,10,carbon-pod-10
1609855200,2021-01-05 14:00,NE,N/A,18612.2,10,carbon-pod-10
1609858800,2021-01-05 15:00,NE,N/A,18612.2,10,carbon-pod-10
1609862400,2021-01-05 16:00,NE,N/A,18612.2,10,carbon-pod-10
1609866000,2021-01-05 17:00,NE,N/A,18612.2,10,carbon-pod-10
1609869600,2021-01-05 18:00,NE,N/A,18612.2,10,carbon-pod-10
1609873200,2021-01-05 19:00,NE,N/A,18612.2,10,carbon-pod-10
1609876800,2021-01-05 20:00,NE,N/A,18612.2,10,carbon-pod-10
1609880400,2021-01-05 21:00,NE,N/A,18612.2,10,carbon-pod-10
1609884000,2021-01-05 22:00,NE,N/A,18612.2,10,carbon-pod-10
1609887600,2021-01-05 23:00,NE,N/A,18612.2,10,carbon-pod-10
1609891200,2021-01-06 00:00,NE,N/A,18612.2,10,carbon-pod-10
1609894800,2021-01-06 01:00,NE,N/A,18612.2,10,carbon-pod-10
1609898400,2021-01-06 02:00,NE,N/A,18612.2,10,carbon-pod-10
1609902000,2021-01-06 03:00,NE,N/A,18612.2,10,carbon-pod-10
1609905600,2021-01-06 04:00,NE,N/A,18612.2,10,carbon-pod-10
1609909200,2021-01-06 05:00,NE,N/A,18612.2,10,carbon-pod-10
1609912800,2021-01-06 06:00,NE,N/A,18612.2,10,carbon-pod-10
1609916400,2021-01-06 07:00,NE,N/A,18612.2,10,carbon-pod-10
1609920000,2021-01-06 08:00,NE,N/A,18612.2,10,carbon-pod-10
1609923600,2021-01-06 09:00,NE,N/A,18612.2,10,carbon-pod-10
1609927200,2021-01-06 10:00,NE,N/A,18612.2,10,carbon-pod-10
1609930800,2021-01-06 11:00,NE,N/A,18612.2,10,carbon-pod-10
1609934400,2021-01-06 12:00,NE,N/A,18612.2,10,carbon-pod-10
1609938000,2021-01-06 13:00,NE,N/A,18612.2,10,carbon-pod-10
1609941600,2021-01-06 14:00,NE,N/A,18612.2,10,carbon-pod-10
1609945200,2021-01-06 15:00,NE,N/A,18612.2,10,carbon-pod-10
1609948800,2021-01-06 16:00,NE,N/A,18612.2,10,carbon-pod-10
1609952400,2021-01-06 17:00,NE,N/A,18612.2,10,carbon-pod-10
1609956000,2021-01-06 18:00,NE,N/A,18612.2,10,carbon-pod-10
1609959600,2021-01-06 19:00,NE,N/A,18612.2,10,carbon-pod-10
1609963200,2021-01-06 20:00,NE,N/A,18612.2,10,carbon-pod-10
1609966800,2021-01-06 21:00,NE,N/A,18612.2,10,carbon-pod-10
1609970400,2021-01-06 22:00,NE,N/A,18612.2,10,carbon-pod-10
1609974000,2021-01-06 23:00,NE,N/A,18612.2,10,carbon-pod-10
1609977600,2021-01-07 00:00,NE,N/A,18612.2,10,carbon-pod-10
1609981200,2021-01-07 01:00,NE,N/A,18612.2,10,carbon-pod-10
1609984800,2021-01-07 02:00,NE,N/A,18612.2,10,carbon-pod-10
1609988400,2021-01-07 03:00,NE,N/A,18612.2,10,carbon-pod-10
1609992000,2021-01-07 04:00,NE,N/A,18612.2,10,carbon-pod-10
1609995600,2021-01-07 05:00,NE,N/A,18612.2,10,carbon-pod-10
1609999200,2021-01-07 06:00,NE,N/A,18612.2,10,carbon-pod-10
1610002800,2021-01-07 07:00,NE,N/A,18612.2,10,carbon-pod-10
1610006400,2021-01-07 08:00,NE,N/A,18612.2,10,carbon-pod-10
1610010000,2021-01-07 09:00,NE,N/A,18612.2,10,carbon-pod-10
1610013600,2021-01-07 10:00,NE,N/A,18612.2,10,carbon-pod-10
1610017200,2021-01-07 11:00,NE,N/A,18612.2,10,carbon-pod-10
1610020800,2021-01-07 12:00,NE,N/A,18612.2,10,carbon-pod-10
1610024400,2021-01-07 13:00,NE,N/A,18612.2,10,carbon-pod-10
1610028000,2021-01-07 14:00,NE,N/A,18612.2,10,carbon-pod-10
1610031600,2021-01-07 15:00,NE,N/A,18612.2,10,carbon-pod-10
1610035200,2021-01-07 16:00,NE,N/A,18612.2,10,carbon-pod-10
1610038800,2021-01-07 17:00,NE,N/A,18612.2,10,carbon-pod-10
1610042400,2021-01-07 18:00,NE,N/A,18612.2,10,carbon-pod-10
1610046000,2021-01-07 19:00,NE,N/A,18612.2,10,carbon-pod-10
1610049600,2021-01-07 20:00,NE,N/A,18612.2,10,carbon-pod-10
1610053200,2021-01-07 21:00,NE,N/A,18612.2,10,carbon-pod-10
1610056800,2021-01-07 22:00,NE,N/A,18612.2,10,carbon-pod-10
1610060400,2021-01-07 23:00,NE,N/A,18612.2,10,carbon-pod-10
1610064000,2021-01-08 00:00,NE,N/A,18612.2,10,carbon-pod-10
1610067600,2021-01-08 01:00,NE,N/A,18612.2,10,carbon-pod-10
1610071200,2021-01-08 02:00,NE,N/A,18612.2,10,carbon-pod-10
1610074800,2021-01-08 03:00,NE,N/A,18612.2,10,carbon-pod-10
1610078400,2021-01-08 04:00,NE,N/A,18612.2,10,carbon-pod-10
1610082000,2021-01-08 05:00,NE,N/A,18612.2,10,carbon-pod-10
1610085600,2021-01-08 06:00,NE,N/A,18612.2,10,carbon-pod-10
1610089200,2021-01-08 07:00,NE,N/A,18612.2,10,carbon-pod-10
1610092800,2021-01-08 08:00,NE,N/A,18612.2,10,carbon-pod-10
1610096400,2021-01-08 09:00,NE,N/A,18612.2,10,carbon-pod-10
1610100000,2021-01-08 10:00,NE,N/A,18612.2,10,carbon-pod-10
1610103600,2021-01-08 11:00,NE,N/A,18612.2,10,carbon-pod-10
1610107200,2021-01-08 12:00,NE,N/A,18612.2,10,carbon-pod-10
1610110800,2021-01-08 13:00,NE,N/A,18612.2,10,carbon-pod-10
1610114400,2021-01-08 14:00,NE,N/A,18612.2,10,carbon-pod-10
1610118000,2021-01-08 15:00,NE,N/A,18612.2,10,carbon-pod-10
1610121600,2021-01-08 16:00,NE,N/A,18612.2,10,carbon-pod-10
1610125200,2021-01-08 17:00,NE,N/A,18612.2,10,carbon-pod-10
1610128800,2021-01-08 18:00,NE,N/A,18612.2,10,carbon-pod-10
1610132400,2021-01-08 19:00,NE,N/A,18612.2,10,carbon-pod-10
1610136000,2021-01-08 20:00,NE,N/A,18612.2,10,carbon-pod-10
1610139600,2021-01-08 21:00,NE,N/A,18612.2,10,carbon-pod-10
1610143200,2021-01-08 22:00,NE,N/A,18612.2,10,carbon-pod-10
1610146800,2021-01-08 23:00,NE,N/A,18612.2,10,carbon-pod-10
1610150400,2021-01-09 00:00,NE,N/A,18612.2,10,carbon-pod-10
1610154000,2021-01-09 01:00,NE,N/A,18612.2,10,carbon-pod-10
1610157600,2021-01-09 02:00,NE,N/A,18612.2,10,carbon-pod-10
1610161200,2021-01-09 03:00,NE,N/A,18612.2,10,carbon-pod-10
1610164800,2021-01-09 04:00,NE,N/A,18612.2,10,carbon-pod-10
1610168400,2021-01-09 05:00,NE,N/A,18612.2,10,carbon-pod-10
1610172000,2021-01-09 06:00,NE,N/A,18612.2,10,carbon-pod-10
1610175600,2021-01-09 07:00,NE,N/A,18612.2,10,carbon-pod-10
1610179200,2021-01-09 08:00,NE,N/A,18612.2,10,carbon-pod-10
1610182800,2021-01-09 09:00,NE,N/A,18612.2,10,carbon-pod-10
1610186400,2021-01-09 10:00,NE,N/A,18612.2,10,carbon-pod-10
1610190000,2021-01-09 11:00,NE,N/A,18612.2,10,carbon-pod-10
1610193600,2021-01-09 12:00,NE,N/A,18612.2,10,carbon-pod-10
1610197200,2021-01-09 13:00,NE,N/A,18612.2,10,carbon-pod-10
1610200800,2021-01-09 14:00,NE,N/A,18612.2,10,carbon-pod-10
1610204400,2021-01-09 15:00,NE,N/A,18612.2,10,carbon-pod-10
1610208000,2021-01-09 16:00,NE,N/A,18612.2,10,carbon-pod-10
1610211600,2021-01-09 17:00,NE,N/A,18612.2,10,carbon-pod-10
1610215200,2021-01-09 18:00,NE,N/A,18612.2,10,carbon-pod-10
1610218800,2021-01-09 19:00,NE,N/A,18612.2,10,carbon-pod-10
1610222400,2021-01-09 20:00,NE,N/A,18612.2,10,carbon-pod-10
1610226000,2021-01-09 21:00,NE,N/A,18612.2,10,carbon-pod-10
1610229600,2021-01-09 22:00,NE,N/A,18612.2,10,carbon-pod-10
1610233200,2021-01-09 23:00,NE,N/A,18612.2,10,carbon-pod-10
1610236800,2021-01-10 00:00,NE,N/A,18612.2,10,carbon-pod-10
1610240400,2021-01-10 01:00,NE,N/A,18612.2,10,carbon-pod-10
1610244000,2021-01-10 02:00,NE,N/A,18612.2,10,carbon-pod-10
1610247600,2021-01-10 03:00,NE,N/A,18612.2,10,carbon-pod-10
1610251200,2021-01-10 04:00,NE,N/A,18612.2,10,carbon-pod-10
1610254800,2021-01-10 05:00,NE,N/A,18612.2,10,carbon-pod-10
1610258400,2021-01-10 06:00,NE,N/A,18612.2,10,carbon-pod-10
1610262000,2021-01-10 07:00,NE,N/A,18612.2,10,carbon-pod-10
1610265600,2021-01-10 08:00,NE,N/A,18612.2,10,carbon-pod-10
1610269200,2021-01-10 09:00,NE,N/A,18612.2,10,carbon-pod-10
1610272800,2021-01-10 10:00,NE,N/A,18612.2,10,carbon-pod-10
1610276400,2021-01-10 11:00,NE,N/A,18612.2,10,carbon-pod-10
1610280000,2021-01-10 12:00,NE,N/A,18612.2,10,carbon-pod-10
1610283600,2021-01-10 13:00,NE,N/A,18612.2,10,carbon-pod-10
1610287200,2021-01-10 14:00,NE,N/A,18612.2,10,carbon-pod-10
1610290800,2021-01-10 15:00,NE,N/A,18612.2,10,carbon-pod-10
1610294400,2021-01-10 16:00,NE,N/A,18612.2,10,carbon-pod-10
1610298000,2021-01-10 17:00,NE,N/A,18612.2,10,carbon-pod-10
1610301600,2021-01-10 18:00,NE,N/A,18612.2,10,carbon-pod-10
1610305200,2021-01-10 19:00,CENT,N/A,18612.2,11,carbon-pod-11
1610308800,2021-01-10 20:00,CENT,N/A,18612.2,11,carbon-pod-11
1610312400,2021-01-10 21:00,CENT,N/A,18612.2,13,carbon-pod-11
1610316000,2021-01-10 22:00,NE,N/A,18612.2,14,carbon-pod-13
1610319600,2021-01-10 23:00,NE,N/A,18612.2,14,carbon-pod-13
1610323200,2021-01-11 00:00,NE,N/A,18612.2,14,carbon-pod-13
1610326800,2021-01-11 01:00,NE,N/A,18612.2,14,carbon-pod-13
1610330400,2021-01-11 02:00,NE,N/A,18612.2,14,carbon-pod-13
1610334000,2021-01-11 03:00,CENT,N/A,18612.2,15,carbon-pod-14
1610337600,2021-01-11 04:00,CENT,N/A,18612.2,15,carbon-pod-14
1610341200,2021-01-11 05:00,CENT,N/A,18612.2,15,carbon-pod-14
1610344800,2021-01-11 06:00,NE,N/A,18612.2,16,carbon-pod-15
1610348400,2021-01-11 07:00,NE,N/A,18612.2,16,carbon-pod-15
1610352000,2021-01-11 08:00,NE,N/A,18612.2,16,carbon-pod-15
1610355600,2021-01-11 09:00,NE,N/A,18612.2,16,carbon-pod-15
1610359200,2021-01-11 10:00,NE,N/A,18612.2,16,carbon-pod-15
1610362800,2021-01-11 11:00,NE,N/A,18612.2,16,carbon-pod-15
1610366400,2021-01-11 12:00,NE,N/A,18612.2,16,carbon-pod-15
1610370000,2021-01-11 13:00,NE,N/A,18612.2,16,carbon-pod-15
1610373600,2021-01-11 14:00,NE,N/A,18612.2,16,carbon-pod-15
1610377200,2021-01-11 15:00,NE,N/A,18612.2,16,carbon-pod-15
1610380800,2021-01-11 16:00,NE,N/A,18612.2,16,carbon-pod-15
