policy,source_grid,start_ts,start_datetime,hw_weighting,overhead_cost,deadline_gate,ablation_id,lookahead_hours,app_size_mb,expected_completion_min,deadline_multiplier,total_carbon_gco2,baseline_carbon_gco2,savings_pct,migration_count,completed_hours,sweep_kind
1,ISNE,1577998800,2020-01-02T21:00:00+00:00,,,,n/a,,64.0,600,1.5,11768.6,11768.6,0.0,0,10,main
1,ISNE,1578002400,2020-01-02T22:00:00+00:00,,,,n/a,,64.0,600,1.5,11319.8,11319.8,0.0,0,10,main
1,ISNE,1578006000,2020-01-02T23:00:00+00:00,,,,n/a,,64.0,600,1.5,10862.6,10862.6,0.0,0,10,main
1,ISNE,1578009600,2020-01-03T00:00:00+00:00,,,,n/a,,64.0,600,1.5,10406.1,10406.1,0.0,0,10,main
1,ISNE,1578013200,2020-01-03T01:00:00+00:00,,,,n/a,,64.0,600,1.5,10072.0,10072.0,0.0,0,10,main
1,ISNE,1578016800,2020-01-03T02:00:00+00:00,,,,n/a,,64.0,600,1.5,9831.7,9831.7,0.0,0,10,main
1,ISNE,1578020400,2020-01-03T03:00:00+00:00,,,,n/a,,64.0,600,1.5,9831.0,9831.0,0.0,0,10,main
1,ISNE,1578024000,2020-01-03T04:00:00+00:00,,,,n/a,,64.0,600,1.5,10035.0,10035.0,0.0,0,10,main
1,ISNE,1578027600,2020-01-03T05:00:00+00:00,,,,n/a,,64.0,600,1.5,10353.9,10353.9,0.0,0,10,main
1,ISNE,1578031200,2020-01-03T06:00:00+00:00,,,,n/a,,64.0,600,1.5,10747.2,10747.2,0.0,0,10,main
1,ISNE,1578034800,2020-01-03T07:00:00+00:00,,,,n/a,,64.0,600,1.5,11101.4,11101.4,0.0,0,10,main
1,ISNE,1578038400,2020-01-03T08:00:00+00:00,,,,n/a,,64.0,600,1.5,11496.6,11496.6,0.0,0,10,main
1,ISNE,1578042000,2020-01-03T09:00:00+00:00,,,,n/a,,64.0,600,1.5,11903.1,11903.1,0.0,0,10,main
1,ISNE,1578045600,2020-01-03T10:00:00+00:00,,,,n/a,,64.0,600,1.5,12341.9,12341.9,0.0,0,10,main
1,ISNE,1578049200,2020-01-03T11:00:00+00:00,,,,n/a,,64.0,600,1.5,12627.0,12627.0,0.0,0,10,main
1,ISNE,1578052800,2020-01-03T12:00:00+00:00,,,,n/a,,64.0,600,1.5,12849.5,12849.5,0.0,0,10,main
1,ISNE,1578056400,2020-01-03T13:00:00+00:00,,,,n/a,,64.0,600,1.5,12973.2,12973.2,0.0,0,10,main
1,ISNE,1578060000,2020-01-03T14:00:00+00:00,,,,n/a,,64.0,600,1.5,13044.7,13044.7,0.0,0,10,main
1,ISNE,1578063600,2020-01-03T15:00:00+00:00,,,,n/a,,64.0,600,1.5,13116.5,13116.5,0.0,0,10,main
1,ISNE,1578067200,2020-01-03T16:00:00+00:00,,,,n/a,,64.0,600,1.5,13082.5,13082.5,0.0,0,10,main
1,ISNE,1578070800,2020-01-03T17:00:00+00:00,,,,n/a,,64.0,600,1.5,12914.4,12914.4,0.0,0,10,main
1,ISNE,1578074400,2020-01-03T18:00:00+00:00,,,,n/a,,64.0,600,1.5,12649.9,12649.9,0.0,0,10,main
1,ISNE,1578078000,2020-01-03T19:00:00+00:00,,,,n/a,,64.0,600,1.5,12327.7,12327.7,0.0,0,10,main
1,ISNE,1578081600,2020-01-03T20:00:00+00:00,,,,n/a,,64.0,600,1.5,11882.2,11882.2,0.0,0,10,main
1,ISNE,1578085200,2020-01-03T21:00:00+00:00,,,,n/a,,64.0,600,1.5,11433.1,11433.1,0.0,0,10,main
1,ISNE,1578088800,2020-01-03T22:00:00+00:00,,,,n/a,,64.0,600,1.5,10914.1,10914.1,0.0,0,10,main
1,ISNE,1578092400,2020-01-03T23:00:00+00:00,,,,n/a,,64.0,600,1.5,10394.3,10394.3,0.0,0,10,main
1,ISNE,1578096000,2020-01-04T00:00:00+00:00,,,,n/a,,64.0,600,1.5,9886.1,9886.1,0.0,0,10,main
1,ISNE,1578099600,2020-01-04T01:00:00+00:00,,,,n/a,,64.0,600,1.5,9349.1,9349.1,0.0,0,10,main
1,ISNE,1578103200,2020-01-04T02:00:00+00:00,,,,n/a,,64.0,600,1.5,8933.2,8933.2,0.0,0,10,main
1,ISNE,1578106800,2020-01-04T03:00:00+00:00,,,,n/a,,64.0,600,1.5,8754.2,8754.2,0.0,0,10,main
1,ISNE,1578110400,2020-01-04T04:00:00+00:00,,,,n/a,,64.0,600,1.5,8764.8,8764.8,0.0,0,10,main
1,ISNE,1578114000,2020-01-04T05:00:00+00:00,,,,n/a,,64.0,600,1.5,8842.8,8842.8,0.0,0,10,main
1,ISNE,1578117600,2020-01-04T06:00:00+00:00,,,,n/a,,64.0,600,1.5,9060.0,9060.0,0.0,0,10,main
1,ISNE,1578121200,2020-01-04T07:00:00+00:00,,,,n/a,,64.0,600,1.5,9338.2,9338.2,0.0,0,10,main
1,ISNE,1578124800,2020-01-04T08:00:00+00:00,,,,n/a,,64.0,600,1.5,9617.9,9617.9,0.0,0,10,main
1,ISNE,1578128400,2020-01-04T09:00:00+00:00,,,,n/a,,64.0,600,1.5,9936.5,9936.5,0.0,0,10,main
1,ISNE,1578132000,2020-01-04T10:00:00+00:00,,,,n/a,,64.0,600,1.5,10244.9,10244.9,0.0,0,10,main
1,ISNE,1578135600,2020-01-04T11:00:00+00:00,,,,n/a,,64.0,600,1.5,10549.5,10549.5,0.0,0,10,main
1,ISNE,1578139200,2020-01-04T12:00:00+00:00,,,,n/a,,64.0,600,1.5,10863.2,10863.2,0.0,0,10,main
1,ISNE,1578142800,2020-01-04T13:00:00+00:00,,,,n/a,,64.0,600,1.5,11127.1,11127.1,0.0,0,10,main
1,ISNE,1578146400,2020-01-04T14:00:00+00:00,,,,n/a,,64.0,600,1.5,11262.7,11262.7,0.0,0,10,main
1,ISNE,1578150000,2020-01-04T15:00:00+00:00,,,,n/a,,64.0,600,1.5,11428.7,11428.7,0.0,0,10,main
1,ISNE,1578153600,2020-01-04T16:00:00+00:00,,,,n/a,,64.0,600,1.5,11550.1,11550.1,0.0,0,10,main
1,ISNE,1578157200,2020-01-04T17:00:00+00:00,,,,n/a,,64.0,600,1.5,11566.5,11566.5,0.0,0,10,main
1,ISNE,1578160800,2020-01-04T18:00:00+00:00,,,,n/a,,64.0,600,1.5,11534.9,11534.9,0.0,0,10,main
1,ISNE,1578164400,2020-01-04T19:00:00+00:00,,,,n/a,,64.0,600,1.5,11398.2,11398.2,0.0,0,10,main
1,ISNE,1578168000,2020-01-04T20:00:00+00:00,,,,n/a,,64.0,600,1.5,11205.1,11205.1,0.0,0,10,main
1,ISNE,1578171600,2020-01-04T21:00:00+00:00,,,,n/a,,64.0,600,1.5,10949.8,10949.8,0.0,0,10,main
1,ISNE,1578175200,2020-01-04T22:00:00+00:00,,,,n/a,,64.0,600,1.5,10653.6,10653.6,0.0,0,10,main
1,ISNE,1578178800,2020-01-04T23:00:00+00:00,,,,n/a,,64.0,600,1.5,10296.8,10296.8,0.0,0,10,main
1,ISNE,1578182400,2020-01-05T00:00:00+00:00,,,,n/a,,64.0,600,1.5,9957.7,9957.7,0.0,0,10,main
1,ISNE,1578186000,2020-01-05T01:00:00+00:00,,,,n/a,,64.0,600,1.5,9575.2,9575.2,0.0,0,10,main
1,ISNE,1578189600,2020-01-05T02:00:00+00:00,,,,n/a,,64.0,600,1.5,9205.3,9205.3,0.0,0,10,main
1,ISNE,1578193200,2020-01-05T03:00:00+00:00,,,,n/a,,64.0,600,1.5,8968.4,8968.4,0.0,0,10,main
1,ISNE,1578196800,2020-01-05T04:00:00+00:00,,,,n/a,,64.0,600,1.5,8850.8,8850.8,0.0,0,10,main
1,ISNE,1578200400,2020-01-05T05:00:00+00:00,,,,n/a,,64.0,600,1.5,8789.8,8789.8,0.0,0,10,main
1,ISNE,1578204000,2020-01-05T06:00:00+00:00,,,,n/a,,64.0,600,1.5,8854.8,8854.8,0.0,0,10,main
1,ISNE,1578207600,2020-01-05T07:00:00+00:00,,,,n/a,,64.0,600,1.5,8929.6,8929.6,0.0,0,10,main
1,ISNE,1578211200,2020-01-05T08:00:00+00:00,,,,n/a,,64.0,600,1.5,9031.8,9031.8,0.0,0,10,main
1,ISNE,1578214800,2020-01-05T09:00:00+00:00,,,,n/a,,64.0,600,1.5,9168.8,9168.8,0.0,0,10,main
1,ISNE,1578218400,2020-01-05T10:00:00+00:00,,,,n/a,,64.0,600,1.5,9269.7,9269.7,0.0,0,10,main
1,ISNE,1578222000,2020-01-05T11:00:00+00:00,,,,n/a,,64.0,600,1.5,9454.4,9454.4,0.0,0,10,main
1,ISNE,1578225600,2020-01-05T12:00:00+00:00,,,,n/a,,64.0,600,1.5,9670.2,9670.2,0.0,0,10,main
1,ISNE,1578229200,2020-01-05T13:00:00+00:00,,,,n/a,,64.0,600,1.5,9841.4,9841.4,0.0,0,10,main
1,ISNE,1578232800,2020-01-05T14:00:00+00:00,,,,n/a,,64.0,600,1.5,9972.1,9972.1,0.0,0,10,main
1,ISNE,1578236400,2020-01-05T15:00:00+00:00,,,,n/a,,64.0,600,1.5,10159.2,10159.2,0.0,0,10,main
1,ISNE,1578240000,2020-01-05T16:00:00+00:00,,,,n/a,,64.0,600,1.5,10263.0,10263.0,0.0,0,10,main
1,ISNE,1578243600,2020-01-05T17:00:00+00:00,,,,n/a,,64.0,600,1.5,10361.1,10361.1,0.0,0,10,main
1,ISNE,1578247200,2020-01-05T18:00:00+00:00,,,,n/a,,64.0,600,1.5,10371.4,10371.4,0.0,0,10,main
1,ISNE,1578250800,2020-01-05T19:00:00+00:00,,,,n/a,,64.0,600,1.5,10330.8,10330.8,0.0,0,10,main
1,ISNE,1578254400,2020-01-05T20:00:00+00:00,,,,n/a,,64.0,600,1.5,10318.5,10318.5,0.0,0,10,main
1,ISNE,1578258000,2020-01-05T21:00:00+00:00,,,,n/a,,64.0,600,1.5,10215.6,10215.6,0.0,0,10,main
1,ISNE,1578261600,2020-01-05T22:00:00+00:00,,,,n/a,,64.0,600,1.5,10050.9,10050.9,0.0,0,10,main
1,ISNE,1578265200,2020-01-05T23:00:00+00:00,,,,n/a,,64.0,600,1.5,9883.1,9883.1,0.0,0,10,main
1,ISNE,1578268800,2020-01-06T00:00:00+00:00,,,,n/a,,64.0,600,1.5,9756.5,9756.5,0.0,0,10,main
1,ISNE,1578272400,2020-01-06T01:00:00+00:00,,,,n/a,,64.0,600,1.5,9679.2,9679.2,0.0,0,10,main
1,ISNE,1578276000,2020-01-06T02:00:00+00:00,,,,n/a,,64.0,600,1.5,9689.0,9689.0,0.0,0,10,main
1,ISNE,1578279600,2020-01-06T03:00:00+00:00,,,,n/a,,64.0,600,1.5,9806.3,9806.3,0.0,0,10,main
1,ISNE,1578283200,2020-01-06T04:00:00+00:00,,,,n/a,,64.0,600,1.5,10067.2,10067.2,0.0,0,10,main
1,ISNE,1578286800,2020-01-06T05:00:00+00:00,,,,n/a,,64.0,600,1.5,10429.3,10429.3,0.0,0,10,main
1,ISNE,1578290400,2020-01-06T06:00:00+00:00,,,,n/a,,64.0,600,1.5,10791.0,10791.0,0.0,0,10,main
1,ISNE,1578294000,2020-01-06T07:00:00+00:00,,,,n/a,,64.0,600,1.5,11172.4,11172.4,0.0,0,10,main
1,ISNE,1578297600,2020-01-06T08:00:00+00:00,,,,n/a,,64.0,600,1.5,11593.2,11593.2,0.0,0,10,main
1,ISNE,1578301200,2020-01-06T09:00:00+00:00,,,,n/a,,64.0,600,1.5,11967.5,11967.5,0.0,0,10,main
1,ISNE,1578304800,2020-01-06T10:00:00+00:00,,,,n/a,,64.0,600,1.5,12278.5,12278.5,0.0,0,10,main
1,ISNE,1578308400,2020-01-06T11:00:00+00:00,,,,n/a,,64.0,600,1.5,12536.8,12536.8,0.0,0,10,main
1,ISNE,1578312000,2020-01-06T12:00:00+00:00,,,,n/a,,64.0,600,1.5,12695.0,12695.0,0.0,0,10,main
1,ISNE,1578315600,2020-01-06T13:00:00+00:00,,,,n/a,,64.0,600,1.5,12826.8,12826.8,0.0,0,10,main
1,ISNE,1578319200,2020-01-06T14:00:00+00:00,,,,n/a,,64.0,600,1.5,12847.4,12847.4,0.0,0,10,main
1,ISNE,1578322800,2020-01-06T15:00:00+00:00,,,,n/a,,64.0,600,1.5,12811.0,12811.0,0.0,0,10,main
1,ISNE,1578326400,2020-01-06T16:00:00+00:00,,,,n/a,,64.0,600,1.5,12789.4,12789.4,0.0,0,10,main
1,ISNE,1578330000,2020-01-06T17:00:00+00:00,,,,n/a,,64.0,600,1.5,12699.5,12699.5,0.0,0,10,main
1,ISNE,1578333600,2020-01-06T18:00:00+00:00,,,,n/a,,64.0,600,1.5,12488.6,12488.6,0.0,0,10,main
1,ISNE,1578337200,2020-01-06T19:00:00+00:00,,,,n/a,,64.0,600,1.5,12234.3,12234.3,0.0,0,10,main
1,ISNE,1578340800,2020-01-06T20:00:00+00:00,,,,n/a,,64.0,600,1.5,11953.5,11953.5,0.0,0,10,main
1,ISNE,1578344400,2020-01-06T21:00:00+00:00,,,,n/a,,64.0,600,1.5,11667.4,11667.4,0.0,0,10,main
1,ISNE,1578348000,2020-01-06T22:00:00+00:00,,,,n/a,,64.0,600,1.5,11338.1,11338.1,0.0,0,10,main
1,ISNE,1578351600,2020-01-06T23:00:00+00:00,,,,n/a,,64.0,600,1.5,11007.1,11007.1,0.0,0,10,main
1,ISNE,1578355200,2020-01-07T00:00:00+00:00,,,,n/a,,64.0,600,1.5,10718.3,10718.3,0.0,0,10,main
1,ISNE,1578358800,2020-01-07T01:00:00+00:00,,,,n/a,,64.0,600,1.5,10482.3,10482.3,0.0,0,10,main
1,ISNE,1578362400,2020-01-07T02:00:00+00:00,,,,n/a,,64.0,600,1.5,10297.7,10297.7,0.0,0,10,main
1,ISNE,1578366000,2020-01-07T03:00:00+00:00,,,,n/a,,64.0,600,1.5,10263.3,10263.3,0.0,0,10,main
1,ISNE,1578369600,2020-01-07T04:00:00+00:00,,,,n/a,,64.0,600,1.5,10362.9,10362.9,0.0,0,10,main
1,ISNE,1578373200,2020-01-07T05:00:00+00:00,,,,n/a,,64.0,600,1.5,10545.8,10545.8,0.0,0,10,main
1,ISNE,1578376800,2020-01-07T06:00:00+00:00,,,,n/a,,64.0,600,1.5,10713.6,10713.6,0.0,0,10,main
1,ISNE,1578380400,2020-01-07T07:00:00+00:00,,,,n/a,,64.0,600,1.5,10870.3,10870.3,0.0,0,10,main
1,ISNE,1578384000,2020-01-07T08:00:00+00:00,,,,n/a,,64.0,600,1.5,11107.0,11107.0,0.0,0,10,main
1,ISNE,1578387600,2020-01-07T09:00:00+00:00,,,,n/a,,64.0,600,1.5,11438.7,11438.7,0.0,0,10,main
1,ISNE,1578391200,2020-01-07T10:00:00+00:00,,,,n/a,,64.0,600,1.5,11822.7,11822.7,0.0,0,10,main
1,ISNE,1578394800,2020-01-07T11:00:00+00:00,,,,n/a,,64.0,600,1.5,12238.9,12238.9,0.0,0,10,main
1,ISNE,1578398400,2020-01-07T12:00:00+00:00,,,,n/a,,64.0,600,1.5,12534.3,12534.3,0.0,0,10,main
1,ISNE,1578402000,2020-01-07T13:00:00+00:00,,,,n/a,,64.0,600,1.5,12788.7,12788.7,0.0,0,10,main
1,ISNE,1578405600,2020-01-07T14:00:00+00:00,,,,n/a,,64.0,600,1.5,13044.4,13044.4,0.0,0,10,main
1,ISNE,1578409200,2020-01-07T15:00:00+00:00,,,,n/a,,64.0,600,1.5,13273.9,13273.9,0.0,0,10,main
1,ISNE,1578412800,2020-01-07T16:00:00+00:00,,,,n/a,,64.0,600,1.5,13535.5,13535.5,0.0,0,10,main
1,ISNE,1578416400,2020-01-07T17:00:00+00:00,,,,n/a,,64.0,600,1.5,13668.0,13668.0,0.0,0,10,main
1,ISNE,1578420000,2020-01-07T18:00:00+00:00,,,,n/a,,64.0,600,1.5,13636.7,13636.7,0.0,0,10,main
1,ISNE,1578423600,2020-01-07T19:00:00+00:00,,,,n/a,,64.0,600,1.5,13398.6,13398.6,0.0,0,10,main
1,ISNE,1578427200,2020-01-07T20:00:00+00:00,,,,n/a,,64.0,600,1.5,13033.9,13033.9,0.0,0,10,main
1,ISNE,1578430800,2020-01-07T21:00:00+00:00,,,,n/a,,64.0,600,1.5,12554.5,12554.5,0.0,0,10,main
1,ISNE,1578434400,2020-01-07T22:00:00+00:00,,,,n/a,,64.0,600,1.5,12114.9,12114.9,0.0,0,10,main
1,ISNE,1578438000,2020-01-07T23:00:00+00:00,,,,n/a,,64.0,600,1.5,11656.1,11656.1,0.0,0,10,main
1,ISNE,1578441600,2020-01-08T00:00:00+00:00,,,,n/a,,64.0,600,1.5,11177.9,11177.9,0.0,0,10,main
1,ISNE,1578445200,2020-01-08T01:00:00+00:00,,,,n/a,,64.0,600,1.5,10787.2,10787.2,0.0,0,10,main
1,ISNE,1578448800,2020-01-08T02:00:00+00:00,,,,n/a,,64.0,600,1.5,10489.7,10489.7,0.0,0,10,main
1,ISNE,1578452400,2020-01-08T03:00:00+00:00,,,,n/a,,64.0,600,1.5,10369.2,10369.2,0.0,0,10,main
1,ISNE,1578456000,2020-01-08T04:00:00+00:00,,,,n/a,,64.0,600,1.5,10422.7,10422.7,0.0,0,10,main
1,ISNE,1578459600,2020-01-08T05:00:00+00:00,,,,n/a,,64.0,600,1.5,10573.2,10573.2,0.0,0,10,main
1,ISNE,1578463200,2020-01-08T06:00:00+00:00,,,,n/a,,64.0,600,1.5,10772.2,10772.2,0.0,0,10,main
1,ISNE,1578466800,2020-01-08T07:00:00+00:00,,,,n/a,,64.0,600,1.5,10992.5,10992.5,0.0,0,10,main
1,ISNE,1578470400,2020-01-08T08:00:00+00:00,,,,n/a,,64.0,600,1.5,11188.2,11188.2,0.0,0,10,main
1,ISNE,1578474000,2020-01-08T09:00:00+00:00,,,,n/a,,64.0,600,1.5,11381.1,11381.1,0.0,0,10,main
1,ISNE,1578477600,2020-01-08T10:00:00+00:00,,,,n/a,,64.0,600,1.5,11587.1,11587.1,0.0,0,10,main
1,ISNE,1578481200,2020-01-08T11:00:00+00:00,,,,n/a,,64.0,600,1.5,11715.1,11715.1,0.0,0,10,main
1,ISNE,1578484800,2020-01-08T12:00:00+00:00,,,,n/a,,64.0,600,1.5,11757.6,11757.6,0.0,0,10,main
1,ISNE,1578488400,2020-01-08T13:00:00+00:00,,,,n/a,,64.0,600,1.5,11792.9,11792.9,0.0,0,10,main
1,ISNE,1578492000,2020-01-08T14:00:00+00:00,,,,n/a,,64.0,600,1.5,11821.1,11821.1,0.0,0,10,main
1,ISNE,1578495600,2020-01-08T15:00:00+00:00,,,,n/a,,64.0,600,1.5,11843.3,11843.3,0.0,0,10,main
1,ISNE,1578499200,2020-01-08T16:00:00+00:00,,,,n/a,,64.0,600,1.5,11852.7,11852.7,0.0,0,10,main
1,ISNE,1578502800,2020-01-08T17:00:00+00:00,,,,n/a,,64.0,600,1.5,11794.5,11794.5,0.0,0,10,main
1,ISNE,1578506400,2020-01-08T18:00:00+00:00,,,,n/a,,64.0,600,1.5,11650.6,11650.6,0.0,0,10,main
1,ISNE,1578510000,2020-01-08T19:00:00+00:00,,,,n/a,,64.0,600,1.5,11429.6,11429.6,0.0,0,10,main
1,ISNE,1578513600,2020-01-08T20:00:00+00:00,,,,n/a,,64.0,600,1.5,11156.4,11156.4,0.0,0,10,main
1,ISNE,1578517200,2020-01-08T21:00:00+00:00,,,,n/a,,64.0,600,1.5,10849.1,10849.1,0.0,0,10,main
1,ISNE,1578520800,2020-01-08T22:00:00+00:00,,,,n/a,,64.0,600,1.5,10554.4,10554.4,0.0,0,10,main
1,ISNE,1578524400,2020-01-08T23:00:00+00:00,,,,n/a,,64.0,600,1.5,10211.5,10211.5,0.0,0,10,main
1,ISNE,1578528000,2020-01-09T00:00:00+00:00,,,,n/a,,64.0,600,1.5,9887.6,9887.6,0.0,0,10,main
1,ISNE,1578531600,2020-01-09T01:00:00+00:00,,,,n/a,,64.0,600,1.5,9672.4,9672.4,0.0,0,10,main
1,ISNE,1578535200,2020-01-09T02:00:00+00:00,,,,n/a,,64.0,600,1.5,9581.4,9581.4,0.0,0,10,main
1,ISNE,1578538800,2020-01-09T03:00:00+00:00,,,,n/a,,64.0,600,1.5,9620.0,9620.0,0.0,0,10,main
1,ISNE,1578542400,2020-01-09T04:00:00+00:00,,,,n/a,,64.0,600,1.5,9813.9,9813.9,0.0,0,10,main
1,ISNE,1578546000,2020-01-09T05:00:00+00:00,,,,n/a,,64.0,600,1.5,10088.8,10088.8,0.0,0,10,main
1,ISNE,1578549600,2020-01-09T06:00:00+00:00,,,,n/a,,64.0,600,1.5,10319.9,10319.9,0.0,0,10,main
1,ISNE,1578553200,2020-01-09T07:00:00+00:00,,,,n/a,,64.0,600,1.5,10591.3,10591.3,0.0,0,10,main
1,ISNE,1578556800,2020-01-09T08:00:00+00:00,,,,n/a,,64.0,600,1.5,10847.2,10847.2,0.0,0,10,main
1,ISNE,1578560400,2020-01-09T09:00:00+00:00,,,,n/a,,64.0,600,1.5,11137.3,11137.3,0.0,0,10,main
1,ISNE,1578564000,2020-01-09T10:00:00+00:00,,,,n/a,,64.0,600,1.5,11459.1,11459.1,0.0,0,10,main
1,ISNE,1578567600,2020-01-09T11:00:00+00:00,,,,n/a,,64.0,600,1.5,11722.5,11722.5,0.0,0,10,main
1,ISNE,1578571200,2020-01-09T12:00:00+00:00,,,,n/a,,64.0,600,1.5,11885.1,11885.1,0.0,0,10,main
