overhead_min,policy,source_grid,dest_grid,start_ts,total_carbon_kgco2eq,baseline_carbon_kgco2eq,migration_count
0,5,AECI,EPE,1584424800,183.113,173.609,6
0,5,AECI,EPE,1585742400,135.881,130.078,5
0,5,AECI,EPE,1587060000,154.219,146.519,5
0,5,AECI,EPE,1588377600,156.711,154.192,5
0,5,AECI,EPE,1589695200,167.812,158.058,6
0,5,AECI,EPE,1591012800,162.356,151.782,6
0,5,AECI,EPE,1592330400,170.384,159.195,7
0,5,AECI,EPE,1593648000,191.446,183.868,5
0,5,AECI,EPE,1594965600,185.151,175.21,4
0,5,AECI,EPE,1596283200,193.116,180.832,4
0,5,AECI,EPE,1597600800,212.478,201.072,3
0,5,AECI,EPE,1598918400,200.086,180.384,5
0,5,AECI,EPE,1600236000,199.214,202.899,2
0,5,AECI,EPE,1601553600,197.967,182.573,2
0,5,AECI,EPE,1602871200,187.906,178.75,5
0,5,AECI,EPE,1604188800,206.138,219.569,5
0,5,AECI,EPE,1605506400,199.773,205.232,2
0,5,AECI,EPE,1606824000,195.647,196.187,3
0,5,AECI,EPE,1608141600,203.341,194.483,9
0,6,AECI,EPE,1577836800,201.929,171.652,1
0,6,AECI,EPE,1579154400,206.611,184.829,1
0,6,AECI,EPE,1580472000,168.015,179.08,2
0,6,AECI,EPE,1581789600,176.906,190.047,1
0,6,AECI,EPE,1583107200,202.005,177.533,1
0,6,AECI,EPE,1584424800,203.12,173.609,1
0,6,AECI,EPE,1585742400,130.078,130.078,0
0,6,AECI,EPE,1587060000,171.715,146.519,1
0,6,AECI,EPE,1588377600,183.522,154.192,1
0,6,AECI,EPE,1589695200,186.411,158.058,1
0,6,AECI,EPE,1591012800,151.782,151.782,0
0,6,AECI,EPE,1592330400,159.195,159.195,0
0,6,AECI,EPE,1593648000,197.901,183.868,1
0,6,AECI,EPE,1594965600,208.247,175.21,1
0,6,AECI,EPE,1596283200,203.871,180.832,1
0,6,AECI,EPE,1597600800,214.594,201.072,1
0,6,AECI,EPE,1598918400,203.278,180.384,1
0,6,AECI,EPE,1600236000,199.214,202.899,1
0,6,AECI,EPE,1601553600,196.503,182.573,2
0,6,AECI,EPE,1602871200,178.75,178.75,0
0,6,AECI,EPE,1604188800,215.111,219.569,1
0,6,AECI,EPE,1605506400,203.832,205.232,1
0,6,AECI,EPE,1606824000,198.458,196.187,1
0,6,AECI,EPE,1608141600,215.718,194.483,1
0,1,AECI,PACE,1577836800,171.652,171.652,0
0,1,AECI,PACE,1579154400,184.829,184.829,0
0,1,AECI,PACE,1580472000,179.08,179.08,0
0,1,AECI,PACE,1581789600,190.047,190.047,0
0,1,AECI,PACE,1583107200,177.533,177.533,0
0,1,AECI,PACE,1584424800,173.609,173.609,0
0,1,AECI,PACE,1585742400,130.078,130.078,0
0,1,AECI,PACE,1587060000,146.519,146.519,0
0,1,AECI,PACE,1588377600,154.192,154.192,0
0,1,AECI,PACE,1589695200,158.058,158.058,0
0,1,AECI,PACE,1591012800,151.782,151.782,0
0,1,AECI,PACE,1592330400,159.195,159.195,0
0,1,AECI,PACE,1593648000,183.868,183.868,0
0,1,AECI,PACE,1594965600,175.21,175.21,0
0,1,AECI,PACE,1596283200,180.832,180.832,0
0,1,AECI,PACE,1597600800,201.072,201.072,0
0,1,AECI,PACE,1598918400,180.384,180.384,0
0,1,AECI,PACE,1600236000,202.899,202.899,0
0,1,AECI,PACE,1601553600,182.573,182.573,0
0,1,AECI,PACE,1602871200,178.75,178.75,0
0,1,AECI,PACE,1604188800,219.569,219.569,0
0,1,AECI,PACE,1605506400,205.232,205.232,0
0,1,AECI,PACE,1606824000,196.187,196.187,0
0,1,AECI,PACE,1608141600,194.483,194.483,0
0,2,AECI,PACE,1577836800,175.6,171.652,3
0,2,AECI,PACE,1579154400,193.035,184.829,6
0,2,AECI,PACE,1580472000,180.02,179.08,4
0,2,AECI,PACE,1581789600,191.933,190.047,3
0,2,AECI,PACE,1583107200,173.933,177.533,3
0,2,AECI,PACE,1584424800,176.808,173.609,2
0,2,AECI,PACE,1585742400,130.078,130.078,0
0,2,AECI,PACE,1587060000,148.987,146.519,2
0,2,AECI,PACE,1588377600,147.468,154.192,3
0,2,AECI,PACE,1589695200,164.654,158.058,4
0,2,AECI,PACE,1591012800,155.376,151.782,2
0,2,AECI,PACE,1592330400,156.943,159.195,4
0,2,AECI,PACE,1593648000,182.581,183.868,5
0,2,AECI,PACE,1594965600,181.832,175.21,8
0,2,AECI,PACE,1596283200,187.343,180.832,6
0,2,AECI,PACE,1597600800,212.348,201.072,9
0,2,AECI,PACE,1598918400,184.003,180.384,3
0,2,AECI,PACE,1600236000,216.599,202.899,4
0,2,AECI,PACE,1601553600,190.406,182.573,4
0,2,AECI,PACE,1602871200,178.851,178.75,5
0,2,AECI,PACE,1604188800,224.143,219.569,5
0,2,AECI,PACE,1605506400,214.94,205.232,4
0,2,AECI,PACE,1606824000,205.055,196.187,4
0,2,AECI,PACE,1608141600,209.044,194.483,8
0,3,AECI,PACE,1577836800,185.333,171.652,1
0,3,AECI,PACE,1579154400,207.516,184.829,4
0,3,AECI,PACE,1580472000,183.469,179.08,2
0,3,AECI,PACE,1581789600,197.489,190.047,1
0,3,AECI,PACE,1583107200,207.126,177.533,1
0,3,AECI,PACE,1584424800,173.609,173.609,0
0,3,AECI,PACE,1585742400,130.078,130.078,0
0,3,AECI,PACE,1587060000,146.519,146.519,0
0,3,AECI,PACE,1588377600,180.915,154.192,1
0,3,AECI,PACE,1589695200,161.448,158.058,2
0,3,AECI,PACE,1591012800,151.782,151.782,0
0,3,AECI,PACE,1592330400,159.195,159.195,0
0,3,AECI,PACE,1593648000,211.929,183.868,1
0,3,AECI,PACE,1594965600,184.812,175.21,2
0,3,AECI,PACE,1596283200,180.832,180.832,0
0,3,AECI,PACE,1597600800,208.917,201.072,3
0,3,AECI,PACE,1598918400,184.869,180.384,3
0,3,AECI,PACE,1600236000,217.65,202.899,2
0,3,AECI,PACE,1601553600,182.573,182.573,0
0,3,AECI,PACE,1602871200,190.006,178.75,5
0,3,AECI,PACE,1604188800,242.625,219.569,3
0,3,AECI,PACE,1605506400,219.784,205.232,2
0,3,AECI,PACE,1606824000,211.493,196.187,4
0,3,AECI,PACE,1608141600,202.948,194.483,2
0,4,AECI,PACE,1577836800,171.652,171.652,0
0,4,AECI,PACE,1579154400,203.393,184.829,2
0,4,AECI,PACE,1580472000,180.661,179.08,2
0,4,AECI,PACE,1581789600,192.919,190.047,2
0,4,AECI,PACE,1583107200,196.049,177.533,1
0,4,AECI,PACE,1584424800,173.609,173.609,0
0,4,AECI,PACE,1585742400,130.078,130.078,0
0,4,AECI,PACE,1587060000,146.519,146.519,0
0,4,AECI,PACE,1588377600,165.315,154.192,2
0,4,AECI,PACE,1589695200,158.058,158.058,0
0,4,AECI,PACE,1591012800,151.782,151.782,0
0,4,AECI,PACE,1592330400,175.754,159.195,2
0,4,AECI,PACE,1593648000,198.815,183.868,4
0,4,AECI,PACE,1594965600,184.44,175.21,3
0,4,AECI,PACE,1596283200,180.832,180.832,0
0,4,AECI,PACE,1597600800,216.961,201.072,1
0,4,AECI,PACE,1598918400,180.384,180.384,0
0,4,AECI,PACE,1600236000,202.899,202.899,0
0,4,AECI,PACE,1601553600,187.135,182.573,2
0,4,AECI,PACE,1602871200,211.52,178.75,1
0,4,AECI,PACE,1604188800,233.945,219.569,2
0,4,AECI,PACE,1605506400,221.523,205.232,2
0,4,AECI,PACE,1606824000,226.013,196.187,1
0,4,AECI,PACE,1608141600,207.203,194.483,3
0,5,AECI,PACE,1577836800,175.335,171.652,4
0,5,AECI,PACE,1579154400,192.569,184.829,6
0,5,AECI,PACE,1580472000,178.558,179.08,4
0,5,AECI,PACE,1581789600,191.465,190.047,3
0,5,AECI,PACE,1583107200,174.484,177.533,3
0,5,AECI,PACE,1584424800,176.115,173.609,2
0,5,AECI,PACE,1585742400,130.078,130.078,0
0,5,AECI,PACE,1587060000,148.732,146.519,2
0,5,AECI,PACE,1588377600,147.169,154.192,3
0,5,AECI,PACE,1589695200,163.343,158.058,4
0,5,AECI,PACE,1591012800,154.948,151.782,2
0,5,AECI,PACE,1592330400,154.912,159.195,4
0,5,AECI,PACE,1593648000,181.351,183.868,5
0,5,AECI,PACE,1594965600,180.078,175.21,8
0,5,AECI,PACE,1596283200,186.796,180.832,6
0,5,AECI,PACE,1597600800,211.768,201.072,9
0,5,AECI,PACE,1598918400,184.574,180.384,3
0,5,AECI,PACE,1600236000,215.412,202.899,4
0,5,AECI,PACE,1601553600,189.238,182.573,4
0,5,AECI,PACE,1602871200,177.829,178.75,5
0,5,AECI,PACE,1604188800,223.365,219.569,5
0,5,AECI,PACE,1605506400,213.508,205.232,4
0,5,AECI,PACE,1606824000,204.408,196.187,4
0,5,AECI,PACE,1608141600,207.681,194.483,8
0,6,AECI,PACE,1577836800,173.662,171.652,1
0,6,AECI,PACE,1579154400,196.846,184.829,1
0,6,AECI,PACE,1580472000,182.172,179.08,2
0,6,AECI,PACE,1581789600,197.489,190.047,1
0,6,AECI,PACE,1583107200,207.126,177.533,1
0,6,AECI,PACE,1584424800,173.609,173.609,0
0,6,AECI,PACE,1585742400,130.078,130.078,0
0,6,AECI,PACE,1587060000,146.519,146.519,0
0,6,AECI,PACE,1588377600,177.313,154.192,1
0,6,AECI,PACE,1589695200,158.058,158.058,0
0,6,AECI,PACE,1591012800,151.782,151.782,0
0,6,AECI,PACE,1592330400,159.195,159.195,0
0,6,AECI,PACE,1593648000,211.929,183.868,1
0,6,AECI,PACE,1594965600,197.211,175.21,1
0,6,AECI,PACE,1596283200,180.832,180.832,0
0,6,AECI,PACE,1597600800,201.072,201.072,0
0,6,AECI,PACE,1598918400,180.384,180.384,0
0,6,AECI,PACE,1600236000,214.107,202.899,1
0,6,AECI,PACE,1601553600,182.573,182.573,0
0,6,AECI,PACE,1602871200,191.778,178.75,2
0,6,AECI,PACE,1604188800,257.306,219.569,1
0,6,AECI,PACE,1605506400,230.243,205.232,1
0,6,AECI,PACE,1606824000,196.187,196.187,0
0,6,AECI,PACE,1608141600,221.414,194.483,1
0,1,AECI,TEPC,1577836800,171.652,171.652,0
0,1,AECI,TEPC,1579154400,184.829,184.829,0
0,1,AECI,TEPC,1580472000,179.08,179.08,0
0,1,AECI,TEPC,1581789600,190.047,190.047,0
0,1,AECI,TEPC,1583107200,177.533,177.533,0
0,1,AECI,TEPC,1584424800,173.609,173.609,0
0,1,AECI,TEPC,1585742400,130.078,130.078,0
0,1,AECI,TEPC,1587060000,146.519,146.519,0
0,1,AECI,TEPC,1588377600,154.192,154.192,0
0,1,AECI,TEPC,1589695200,158.058,158.058,0
0,1,AECI,TEPC,1591012800,151.782,151.782,0
0,1,AECI,TEPC,1592330400,159.195,159.195,0
0,1,AECI,TEPC,1593648000,183.868,183.868,0
0,1,AECI,TEPC,1594965600,175.21,175.21,0
0,1,AECI,TEPC,1596283200,180.832,180.832,0
0,1,AECI,TEPC,1597600800,201.072,201.072,0
0,1,AECI,TEPC,1598918400,180.384,180.384,0
0,1,AECI,TEPC,1600236000,202.899,202.899,0
0,1,AECI,TEPC,1601553600,182.573,182.573,0
0,1,AECI,TEPC,1602871200,178.75,178.75,0
0,1,AECI,TEPC,1604188800,219.569,219.569,0
0,1,AECI,TEPC,1605506400,205.232,205.232,0
0,1,AECI,TEPC,1606824000,196.187,196.187,0
0,1,AECI,TEPC,1608141600,194.483,194.483,0
0,2,AECI,TEPC,1577836800,174.697,171.652,2
0,2,AECI,TEPC,1579154400,185.814,184.829,2
0,2,AECI,TEPC,1580472000,174.666,179.08,4
0,2,AECI,TEPC,1581789600,192.603,190.047,5
0,2,AECI,TEPC,1583107200,171.401,177.533,5
0,2,AECI,TEPC,1584424800,181.931,173.609,6
0,2,AECI,TEPC,1585742400,130.769,130.078,4
0,2,AECI,TEPC,1587060000,147.344,146.519,5
0,2,AECI,TEPC,1588377600,154.107,154.192,5
0,2,AECI,TEPC,1589695200,166.954,158.058,6
0,2,AECI,TEPC,1591012800,154.965,151.782,2
0,2,AECI,TEPC,1592330400,166.636,159.195,7
0,2,AECI,TEPC,1593648000,192.422,183.868,5
0,2,AECI,TEPC,1594965600,185.316,175.21,4
0,2,AECI,TEPC,1596283200,195.68,180.832,6
0,2,AECI,TEPC,1597600800,224.083,201.072,7
0,2,AECI,TEPC,1598918400,196.458,180.384,12
0,2,AECI,TEPC,1600236000,216.531,202.899,4
0,2,AECI,TEPC,1601553600,196.964,182.573,8
0,2,AECI,TEPC,1602871200,185.689,178.75,5
0,2,AECI,TEPC,1604188800,225.636,219.569,5
0,2,AECI,TEPC,1605506400,215.643,205.232,4
0,2,AECI,TEPC,1606824000,192.896,196.187,1
0,2,AECI,TEPC,1608141600,202.956,194.483,4
0,3,AECI,TEPC,1577836800,171.652,171.652,0
0,3,AECI,TEPC,1579154400,184.829,184.829,0
0,3,AECI,TEPC,1580472000,179.08,179.08,0
0,3,AECI,TEPC,1581789600,202.448,190.047,5
0,3,AECI,TEPC,1583107200,213.178,177.533,1
0,3,AECI,TEPC,1584424800,181.762,173.609,4
0,3,AECI,TEPC,1585742400,131.586,130.078,2
0,3,AECI,TEPC,1587060000,169.941,146.519,3
0,3,AECI,TEPC,1588377600,179.121,154.192,1
0,3,AECI,TEPC,1589695200,158.443,158.058,2
0,3,AECI,TEPC,1591012800,151.782,151.782,0
0,3,AECI,TEPC,1592330400,175.15,159.195,7
0,3,AECI,TEPC,1593648000,215.745,183.868,1
0,3,AECI,TEPC,1594965600,199.656,175.21,4
0,3,AECI,TEPC,1596283200,184.467,180.832,2
0,3,AECI,TEPC,1597600800,231.727,201.072,1
0,3,AECI,TEPC,1598918400,182.619,180.384,4
0,3,AECI,TEPC,1600236000,241.012,202.899,2
0,3,AECI,TEPC,1601553600,182.573,182.573,0
0,3,AECI,TEPC,1602871200,178.75,178.75,1
0,3,AECI,TEPC,1604188800,249.122,219.569,3
0,3,AECI,TEPC,1605506400,214.91,205.232,2
0,3,AECI,TEPC,1606824000,192.896,196.187,1
0,3,AECI,TEPC,1608141600,194.483,194.483,0
0,4,AECI,TEPC,1577836800,171.652,171.652,0
0,4,AECI,TEPC,1579154400,184.829,184.829,0
0,4,AECI,TEPC,1580472000,171.267,179.08,2
0,4,AECI,TEPC,1581789600,208.126,190.047,2
0,4,AECI,TEPC,1583107200,213.073,177.533,4
0,4,AECI,TEPC,1584424800,179.415,173.609,2
0,4,AECI,TEPC,1585742400,143.093,130.078,1
0,4,AECI,TEPC,1587060000,162.097,146.519,2
0,4,AECI,TEPC,1588377600,179.121,154.192,1
0,4,AECI,TEPC,1589695200,158.058,158.058,0
0,4,AECI,TEPC,1591012800,151.782,151.782,0
0,4,AECI,TEPC,1592330400,188.127,159.195,3
0,4,AECI,TEPC,1593648000,215.745,183.868,1
0,4,AECI,TEPC,1594965600,196.585,175.21,3
0,4,AECI,TEPC,1596283200,201.202,180.832,3
0,4,AECI,TEPC,1597600800,231.727,201.072,1
0,4,AECI,TEPC,1598918400,193.16,180.384,2
0,4,AECI,TEPC,1600236000,229.804,202.899,1
0,4,AECI,TEPC,1601553600,200.697,182.573,3
0,4,AECI,TEPC,1602871200,178.75,178.75,0
0,4,AECI,TEPC,1604188800,241.203,219.569,2
0,4,AECI,TEPC,1605506400,215.93,205.232,2
0,4,AECI,TEPC,1606824000,192.896,196.187,1
0,4,AECI,TEPC,1608141600,194.483,194.483,0
0,5,AECI,TEPC,1577836800,174.491,171.652,2
0,5,AECI,TEPC,1579154400,185.594,184.829,2
0,5,AECI,TEPC,1580472000,173.391,179.08,4
0,5,AECI,TEPC,1581789600,192.117,190.047,5
0,5,AECI,TEPC,1583107200,169.538,177.533,3
0,5,AECI,TEPC,1584424800,181.226,173.609,6
0,5,AECI,TEPC,1585742400,130.505,130.078,5
0,5,AECI,TEPC,1587060000,147.049,146.519,5
0,5,AECI,TEPC,1588377600,152.368,154.192,5
0,5,AECI,TEPC,1589695200,164.817,158.058,4
0,5,AECI,TEPC,1591012800,154.678,151.782,2
0,5,AECI,TEPC,1592330400,165.469,159.195,7
0,5,AECI,TEPC,1593648000,191.566,183.868,5
0,5,AECI,TEPC,1594965600,184.276,175.21,4
0,5,AECI,TEPC,1596283200,194.794,180.832,6
0,5,AECI,TEPC,1597600800,223.741,201.072,7
